V1,V2,V3,V4,V5,V6,V7,V8
31.1448965025627,31.208529505886,178.562530055968,1442.86107607437,108.585349615833,109.572263625439,105.48335623367,131.614527510349
31.7059324685861,31.6074667094157,183.533014588739,1572.93514971594,108.623156992547,110.056445495081,111.387801524504,131.7424083791
32.2116953390681,32.2566025258172,187.074222624343,1327.32668571088,108.745190745383,109.501927250616,108.78456880054,131.376827015228
31.907469685066,31.907469685066,190.194784911558,1352.92436691375,108.622574026281,112.964669234926,109.522961899077,131.245949859507
31.8029722652403,32.0355456521284,185.778854411319,1496.37998022403,108.620946142984,109.530915323367,111.624639788402,131.870437662378
31.898922054642,32.048426440166,175.805980470372,1319.09461641217,108.672472706519,111.784266050074,109.036469038137,131.175282849449
33.1820250095262,33.0544918493005,186.30994352361,1381.66923630397,108.79382700457,111.489161182513,110.89707925809,130.849009738407
30.2539982215011,30.4296668166702,183.735520774293,1522.95211953119,108.538828540626,108.929589348351,107.972600674421,131.315130399456
30.6486502151446,30.6585248207827,179.046821298276,1252.14436987403,108.532750449683,110.666439560689,110.868729197903,131.60083441749
31.7360463145445,31.7360463145445,177.230160279488,1380.74486301477,108.60399503662,111.247612181111,107.910007573797,131.406828396529
33.1528352078706,32.3630043799289,178.51033344808,1510.03147255481,108.66049733967,109.775378519577,109.756132279969,131.528661274405
32.8872690673673,31.9514743237267,177.213773178386,1439.47809361384,108.752163397355,110.426456615675,108.115766529415,131.387388413861
33.0569918158718,31.8535269888028,173.053454977708,1449.25525699528,108.689535044806,110.799840408646,113.962232127916,131.4534690814
30.7929824537727,31.1299462741862,185.417021951608,1671.44911186895,108.50272151048,108.349327958507,108.851970580474,131.660031116171
30.6947758021705,30.818491970016,183.389791654502,1429.47871956831,108.523488490282,110.358790812691,116.841672672132,131.66398049954
31.2017266685083,31.0859405813008,187.658457129045,1422.35049228764,108.629283962849,110.92608548109,106.885176281456,131.823913247953
34.2685260702797,33.3070566313371,181.099545930995,1334.08131068774,108.803072897502,108.997702010353,104.338124494826,131.430537543911
33.44739990223,33.3048338824052,176.515759052751,1292.64766928437,108.844678676619,111.336641918316,110.194403038316,130.963804312717
30.6285017596177,30.5171365068032,186.814548670741,1401.55957133607,108.470691722056,107.436263122656,104.933076763377,131.221499557297
31.1429422054926,30.8785320491938,183.83260407657,1320.25003680969,108.5688907852,111.854736855431,108.356998303808,131.41357120642
