V1,V2,V3,V4,V5,V6,V7
108.138257745723,126.533849874084,3789.77075773612,120.777906794761,150.619059181573,157.918628387098,146.555202319721
117.405452083922,121.709588523349,4001.30441905379,120.998143247938,150.827933704416,156.91870632292,147.029260565589
103.346542834826,117.800988217452,3963.89823511024,120.809881892285,150.788574751428,157.692694928545,146.3373236175
108.676302096282,127.029332708501,3919.08643899335,120.963719120127,150.707020761252,158.158582003318,146.551751033196
117.885721563809,128.241121902063,3874.55236092078,120.327734734637,150.423286651823,157.740064611121,146.918107277
120.025395725247,119.193882430263,3645.51157275246,120.602216480639,151.183809521988,158.101022798516,146.474164134032
109.958376918004,126.53806497645,3837.54026937308,120.519563632861,149.941536371668,156.480347045562,145.844013778336
107.934105275774,120.788125903874,3699.65486615923,120.927649448712,150.619190212721,158.31708994378,146.387532950678
104.523039834513,121.62570550017,3869.49858906715,120.355824530368,150.616121659938,157.672220290192,146.861032904776
108.162985994019,126.751786775004,3912.17046148169,120.939148708331,150.448749302593,157.804050377685,146.523282625489
126.952060199266,120.742172905721,3803.7836015684,120.78318705137,151.050489998134,158.313283242028,147.129100026889
112.470666342251,114.934271053499,3638.25807528424,120.527909032557,150.730704634496,157.624697226211,146.495723769553
97.9595152993299,109.977902280373,3639.40394984976,120.68211244774,151.477388344755,157.39038299589,147.405112731883
127.429318020316,124.071300404895,3822.50135953874,120.740685350183,151.161823524692,158.58226771188,146.59463751117
96.205772478703,114.226856114304,3823.23232042205,120.701102893185,150.982671292954,157.623497004312,147.012766450811
90.607794440422,122.013829547495,3803.42730734433,120.75599404908,150.931830822598,157.958532226681,146.737060826669
109.615557772825,117.68955473688,3915.67180080888,120.57414906658,151.414147858952,158.340475294103,147.404142793974
128.348480569644,110.679968648753,3667.42021557156,120.654647904665,151.689486630488,159.257634963706,147.322420230289
103.803685632637,115.282490115187,3754.37994635775,120.672904628828,151.136272118747,157.52015254375,146.881278549964
110.256703704389,119.770382977381,3905.68820518582,120.624269335018,151.112185416639,159.026218127271,147.487117595638
112.489663428143,119.193095123862,3881.44930337317,120.765219485394,150.988147033693,157.822957735334,146.928052831354
103.548915034873,115.112910541655,3867.63622349672,121.012427431455,151.208450922815,158.851896813795,147.231860840071
116.722468610215,120.931117330524,4024.18360566139,120.722002138039,151.143578541603,158.065480835283,147.053878907114
125.267573482542,125.879528233081,3773.85837787999,120.613204581667,150.472643915591,157.158276758259,146.651461902968
97.8841417469109,113.432752617577,3694.85753289089,121.067911190211,150.66564747315,158.392248029759,146.614829684169
97.7602873908733,122.121784907881,3912.95086265348,120.578117809377,150.507549763659,154.169105211329,146.141528183743
100.702885054788,118.523347375995,3748.57519080362,120.65172227158,151.133359913345,157.964587441804,147.338771571217
118.631587937303,122.453210711792,3867.46903710664,120.708881537029,150.009623516291,157.244597127171,145.857428119113
126.911042091095,130.342069110955,3810.45758752648,121.019080860565,150.206738824805,157.197492423346,146.459974759781
101.840716329847,123.040606974686,3890.489841442,120.9445250117,150.003183840101,156.946849591728,146.141608808001
94.3746717324825,124.614666979446,3955.08621870498,120.98317380462,150.404102664989,157.291074550328,146.373756979903
124.35564760969,120.840072250303,3884.78073038367,120.927173015459,150.731493492237,157.872703105797,146.798079320554
107.775212078008,125.001662102662,3761.93078679077,120.767434492011,150.955829620498,157.397333356138,147.03299665084
118.021560489172,123.461956879644,3560.53461216602,120.493513216247,150.447777417132,157.785236563696,146.394664888
113.807392326983,119.362702543828,3768.21403922282,120.51949167622,150.678060699162,157.84551278238,146.003237960085
123.779665454396,131.750086060213,3765.95678589055,120.934742738656,149.959940703627,154.34113957805,146.624856501087
98.2330335962223,117.922187581425,3753.41006059482,120.587483259609,151.454152298673,158.271226377842,147.758298389599
103.832588681936,122.89798947024,4004.22608593943,120.9793075487,150.73541154182,153.054695819816,147.063253250867
129.421468420707,127.363916589285,3848.60542517931,120.863080369584,150.623781194542,156.18777288102,147.066953778541
104.580876972268,124.804819332841,4058.19908633532,120.764796606948,150.572002633696,157.954271062227,147.321497690924
119.154033705675,125.087098865453,3849.05872841216,120.888247474071,150.291990513598,157.521825785543,146.400711578394
97.5614610358403,116.875636941945,4104.11978424055,120.457847889605,151.319951606924,158.627785207115,147.337043533922
105.137911697336,125.375630756482,3857.88416967215,120.74101453334,151.024740843385,158.296935652217,147.146984361337
94.0317511720705,121.3368182853,3656.17692878973,120.833915322944,150.873749378372,157.49267908931,146.855870456215
105.92372858078,117.804898603213,3894.2059401337,120.939934831275,150.783505128761,157.382570139749,146.674544982189
105.09627351107,120.255881866934,3872.96998345991,121.055297733563,150.554966258149,157.641076996167,147.054563355183
108.251467102912,118.637743083445,3780.63740550327,120.909665632731,150.948834695341,159.592739244165,146.744338171791
111.175739247595,130.318481979053,3963.96925751639,120.847978499133,150.726295818066,157.815997923022,146.782888036803
108.79697906629,120.307074109201,3862.97466757559,120.719802129814,150.373769004001,157.450190086307,145.803939061437
102.706812763547,119.149657671479,3807.23584823782,120.4896915453,150.702042978368,157.559863224376,147.386620317938
99.5357768118228,126.651314089645,3858.09634799046,121.012836917982,150.142712866662,156.013595525324,146.689792781788
122.740372897055,123.333728656578,3808.26634350774,120.60497618034,151.442237145162,159.25832771551,147.417576494374
114.892620652759,118.099076119165,3750.75291020995,120.693094665136,150.819694097556,157.659855244459,146.778039736296
120.984265571394,122.952019390086,3817.63993470844,120.651316182362,150.251714357637,157.50958275374,146.26297400588
111.425941605159,118.63222480544,3755.88414322652,120.878054598038,150.626494713999,157.29331074015,146.540012178675
100.375001479243,124.997143359806,3804.25568087787,120.843190554889,150.621350409708,157.558048097397,146.937761787538
100.086097258501,119.450978159057,3612.58963730495,120.587335637675,150.594133452592,158.557782352461,146.291575015268
118.790353456235,132.425669772247,3878.13180498784,120.736438032704,150.729876502339,157.246620537231,146.815061870145
101.705983878619,122.822881837607,3947.69520702958,120.657683603355,150.53867458643,157.482699281755,146.393925920851
95.7660949720256,120.923887181701,3642.08426743085,120.731042745342,151.303563723536,158.199049682128,147.187644118144
94.4077918240854,121.659167641982,3774.05015636592,120.713745010715,150.825553686603,157.67545979392,147.057831725774
112.843819902382,118.249315959654,3758.53515588145,120.665454471397,150.67099782141,158.2000457182,146.459878081166
118.978758517054,128.543322126444,3860.62472485532,120.969193719636,150.110354995348,157.087353527378,146.133319613724
113.908837401642,116.890871296187,3745.00440006056,120.721849598414,150.527316962318,157.245250202161,146.782412687476
117.135020565491,125.613471760892,3898.59475407415,120.602929989045,150.232227005732,157.973729428947,146.267988212693
129.507862030248,120.727108379664,3874.14923300131,120.869486605549,150.61077024091,157.403495826443,147.060184185111
106.998957877171,118.548346256756,3793.55321106043,120.715078641015,150.462618830516,157.431035490241,146.755570089045
96.6670061222428,118.183095158785,3646.48531760025,120.656424453881,150.742825183656,158.373954949452,146.896131385955
97.9160819146904,119.431836241279,3899.37793331595,121.00701836192,150.694860509573,156.942730105891,147.108829407653
128.077971798531,119.111523830314,3816.81168532632,120.58368030931,151.223904899934,157.680395009697,147.279304193287
114.572613579649,124.24425036173,3854.46484635545,120.715522278197,150.927274205472,156.680754209947,147.259969656006
96.6352495269769,125.795247654644,3829.36997829329,120.753064225017,150.423063606607,157.280210128281,146.832513434124
101.565718933918,113.992340580337,3734.4137935536,120.775448383436,151.017769211195,157.847131123053,146.973788883586
122.479473750538,125.975387618547,3870.10437560281,120.866374872326,150.770541528015,156.78315558676,145.855011967425
95.3864653954867,116.873450519283,3709.39977337124,120.917019788854,150.491588255438,157.449530996183,146.632229181807
112.117823762949,117.207523236749,3760.76641815827,120.849429073806,150.655044886819,158.845104096868,146.706447674993
108.058071329584,114.045757283249,3763.86170517824,120.60971737769,151.389846792117,158.465939279582,146.978259552112
109.815232194344,119.612882845823,3816.86592408816,120.692297046783,150.527158152047,158.509278725781,146.897947693567
118.654367228407,123.597297437377,3690.12815421183,120.694405030627,150.399525483676,158.024120720939,146.33418775369
121.871419954504,123.246287839438,3772.83422977216,120.615235592282,150.381550765426,157.536431339485,144.704945735734
106.709286617152,116.158213692881,3688.85701824596,120.870999311394,150.831932544572,159.501885650474,146.917807723179
127.3338725493,121.67437136967,3744.09109655087,120.630153772219,150.954072243782,156.984316338311,146.843930913115
117.679393594542,123.593223782324,3908.92817415447,120.717238182902,150.196706934479,158.202986518337,146.58348764375
125.935012534219,117.482144070273,3814.91730723399,120.525873176744,151.233619538127,158.664412832849,146.42123698508
109.667170024373,113.032604698332,3817.47280207582,120.825356350074,151.780213166379,158.088122786289,147.427344733508
110.679136034632,123.074286252387,3788.25833665774,120.797526616799,150.718244183012,157.5172737617,147.148529977823
95.3561861266924,124.639837682946,3978.27609894396,120.649832645615,151.00761122624,158.585605495395,147.131862074158
115.429907140167,115.824243795263,3830.78743556135,120.678602512906,151.911842946044,158.412194198398,148.236855756525
95.3538897486223,123.760861470875,3894.45495826148,120.914001816325,151.118657236359,158.169239337961,146.806134003038
94.738982776365,118.446435511491,3770.3879628286,120.718426050559,151.084256793174,157.737659083739,146.711795480328
106.74656728021,123.262617121791,3760.98227468122,120.651319619821,150.483994152451,157.292296860541,146.660070177177
112.581016473373,111.581004016688,3720.07374912866,120.640629427012,151.412029327371,157.360162520469,147.503979534929
109.278771067675,125.024887030201,3905.04765852733,120.681558347589,150.646762754249,157.475512247236,146.769093933402
102.03708692033,118.19343815082,3789.04173944096,120.973472266523,150.948032446767,158.23111281442,147.50993512813
93.5179579574018,119.260165298152,4074.11012890029,120.630604539344,151.295661285406,157.669927481799,147.770018601258
118.149084893341,119.515611767451,3855.79596276725,120.633464326508,151.127860484826,158.514569814576,146.761754668916
105.744332811296,116.471852739722,3775.96052036997,120.884041787194,151.157021900672,157.437416603043,147.591502436613
104.654946438942,114.558670356283,3753.0405186502,120.900126115338,151.254827469974,158.660182258756,147.149758264795
108.729307551674,121.508966024102,3920.73140521647,120.672375587422,150.564783828788,157.363239020755,146.266107699108
108.294696688362,123.11194110787,3902.26585399556,120.658554721395,151.203617991726,157.943666442536,147.875695786553
115.518096670409,132.218810152677,3838.21204391636,120.859783750958,149.962654697831,156.761127000045,146.282257166753
113.943416569699,127.145739715427,3880.50351130274,120.855446179101,150.446024581055,157.938052857124,146.7278482579
122.011850095154,119.110502239072,3669.66321356743,120.851953544348,150.763988955811,157.775106346057,147.171896780018
127.272405269471,119.511472089103,3757.78037667856,120.601874649268,151.188589845849,158.159912716775,147.084920398413
108.573382008026,126.268522388885,3729.51287998131,120.43987568184,150.607824339719,157.528392016865,147.176360322918
111.018472042657,126.800737819748,3934.97768566258,120.86388795876,149.605459250501,157.532940975543,145.460977127165
106.090944419275,116.713254474878,3636.16525034477,120.705598278802,151.204046171974,157.763461412197,147.516813041411
129.061606573332,122.942299063608,3751.27169862929,120.791964083812,150.364871433286,158.385941983457,146.188970292638
99.6629792466988,121.721719760919,3783.41764417826,120.859213844293,150.403729930704,159.436461262316,145.827775983488
101.132555566555,112.04591347925,3658.47456281128,120.820620937022,151.936729906603,158.429783444493,148.556146899384
111.588152405302,119.863468257309,3760.75680102398,120.810744230744,150.837660911854,157.333564329353,146.997938543037
119.42314927489,127.643069088556,3833.00561316725,120.779414184332,149.739095768317,157.873023022407,145.696132192896
94.2812115442858,114.95055151468,3797.27773069279,120.842789943959,151.603888567288,158.166975198638,148.023818703866
103.340011606058,111.603487578789,3771.82272824257,120.783363343222,151.259959180274,158.804378161547,146.73341817497
127.117412811897,122.543623251554,3962.91302635781,120.79104273022,150.40757704943,157.752324637785,146.683860761046
113.589647299441,118.526964020748,3817.29436646163,120.728080465179,150.912851781004,157.925873094882,146.882511318284
124.196181261299,125.869748287544,3901.29327032864,120.802640969632,150.812677757966,159.353584545323,146.890425154644
93.127642725061,124.888836471727,3884.89558312977,120.65972605173,150.35240822304,156.087382463257,145.728124415957
92.5501966028013,117.224527708613,3828.83648705675,120.670289875482,151.167277433414,157.928129345618,147.171078901737
99.062217656067,118.9952063357,3853.76476723936,120.444830700245,151.128394363175,158.426164343389,147.580081011823
