V1,V2,V3,V4,V5,V6,V7
47.2627527162451,39.0457598502773,1279.42821698036,91.9455021118042,65.0069738832224,98.6426037052697,105.769886779163
46.3623165908364,38.3002813468548,1255.05297839008,91.7006467838014,63.749831076654,82.2801988300766,74.293349943099
38.0941271292607,38.1091929799592,1361.55184888388,92.1554543971209,66.2258780444805,94.861313182871,99.968609431967
38.5720757831276,38.5720757831276,1309.48298819927,92.0633702795401,65.8574086621824,113.335460886843,101.773164616827
46.4950405219885,39.1394484240679,1202.6003139587,91.836929332391,63.5963984799756,102.993262587046,102.707146771435
40.0329789918334,40.0481720827369,1303.45380878916,91.8564698505719,64.5443008076618,89.4756385090626,97.3377996713708
39.1608564031178,39.5303549238589,1300.28872324242,91.9760055715755,65.688901007676,99.2008120623456,105.758867130765
38.834410166032,38.5824235273408,1256.71183157166,91.8371858985449,64.1326651705474,111.465419310539,108.741883426946
38.1571258456292,38.4084034519245,1375.31251801456,91.8526309146015,65.6197363229331,104.863119222264,101.643937924695
38.5157701886429,38.4462021966958,1262.46211006284,91.9800172790356,65.1159105019221,103.71147088311,100.302582571761
38.8265523442624,38.896774411221,1249.27341241427,92.1299612111505,66.0100171567177,86.0954230995341,104.093621855281
45.3356705097582,37.6617084034892,1188.41101742857,91.9528387461442,64.1187067395018,91.6466278286991,110.295480961353
47.793546495195,38.8053962316083,1292.29480854401,91.9323864792217,64.9844046474729,115.153416256418,108.424887076995
39.662414242734,39.8204341477643,1383.56005592503,91.7409095998473,64.4419274796562,88.8973125740202,107.508814155813
38.6225652092114,38.6132027164247,1249.12728940044,91.8571757509832,64.3476701201511,107.383255344787,106.196340152202
41.162981162524,37.9936446896013,1265.61048498175,92.0631278515372,65.1274421283997,92.1297855785812,103.092734326059
39.2245809354562,39.2239484439152,1287.53119210665,91.9454669163485,65.1702670773589,97.6305992710891,99.3152395647526
39.646020693682,39.6526494020859,1388.06970503069,92.1703501603601,66.9741247762787,105.017720650593,75.6297455712318
38.6788158487194,38.7677128473609,1272.78576738023,91.9548270842217,64.8483479428796,95.3758175592445,99.2501017133491
38.1918964616024,38.0374936808045,1316.46886185809,91.8993493511914,64.8910337568316,93.4609212489114,102.664490294523
38.662220281418,38.5236504738983,1285.09688349087,92.0071498270637,65.2251468442883,82.435397359136,109.280812218381
47.4818981895888,39.6757278432055,1350.313281406,91.935218791241,65.5200379747841,107.059001635117,104.54827315889
38.788262426277,39.4171232287373,1283.19530844196,91.9043031417406,64.9173103456449,101.847019135199,101.893162475403
39.6871788697364,39.7827566095392,1324.0369042145,91.8625958048063,65.2892396418575,123.434098862155,96.3550416534429
46.8070030445522,38.7324143889259,1192.35152023503,91.9529203825025,64.0588657327195,98.9951099816146,107.70583879874
38.4522308584348,38.4813119417158,1319.89701607202,91.8097588130473,64.3573446583845,92.1344558295927,104.149011393287
38.5385162305108,38.3871951579468,1327.63435864159,92.2464281926809,66.4219629848665,93.1516227951199,108.614296330572
39.2077181693229,38.8849319405251,1270.19114453775,92.1552765003213,65.9160624311084,91.7810767326023,95.3782687244245
38.4177937857701,38.3155449167044,1290.90918439982,92.0509283579363,65.4940218722269,95.1932389583463,100.131696353028
38.1311674246954,38.1147333573527,1256.34632228762,91.9448171868149,64.7524151161261,99.4564596865025,106.02927259678
45.567925725292,37.7837522251188,1300.94665970131,92.1071580116325,65.7788524223,104.056113710952,100.648632336826
45.9918181078674,38.7658035926981,1255.31457818265,91.9937251640618,65.0542642373471,99.7539596804293,108.086285789906
47.1395679687076,38.478389491259,1302.16929318725,91.8903654046232,64.5883250623059,93.5162843802606,90.8764238484796
38.7894455428676,38.5545496905658,1331.59566132702,92.1622672755864,66.7187287176777,105.132951439719,99.2262867985134
47.1503561792466,38.3524868736532,1361.21739343348,92.0169012169433,65.7381872445098,98.7647856872712,107.449272469625
38.1033389618977,38.1310394498525,1256.26997998109,92.036039124231,65.085980236606,84.1035642768446,73.84908374687
44.8249137521089,38.6176450524713,1304.86703703723,92.0875504825798,65.5109721887124,92.5045355486468,105.543357113132
46.9993212293891,38.8025502209091,1172.46450809229,91.8721271316177,63.6058498400747,98.8110344023913,98.8360157364066
47.1733020019896,38.760646613656,1270.34276363923,92.028182116514,65.0634425282212,97.6787602216278,103.359720017063
38.1732212875254,38.2321960119743,1208.01229202758,91.8707945042803,64.1904174638915,108.48356552025,100.376690126732
38.5344412878486,38.3621811239903,1288.19242811156,92.1461578473212,65.7200138701022,92.7241280859158,107.93625662713
38.9544313311323,38.8462266359118,1305.04445263835,92.2539151980682,66.4262763746362,97.2222406375484,103.970541553573
39.0541275409841,39.0593792944905,1230.59739470475,91.9484478746342,64.124098829908,89.2250521464799,104.575426267856
38.2701025154841,38.4701040698984,1297.66520001499,92.1449048241686,65.9811944389034,103.037146047559,105.05237307208
38.1158655592476,38.0051528772078,1281.2267503897,92.1902402835394,66.4137648114903,111.428663624992,107.59565460202
38.2870337840388,38.5109973428248,1281.06981074023,91.9909027361856,65.0604300177566,97.9340220801827,98.629648256785
46.0495901582321,38.5121489183858,1335.63655365352,92.2227344059415,66.6923556308442,114.879220967552,104.544634793424
45.2507981910619,38.0043928141863,1297.07420353154,92.0652065770525,65.6526813448965,102.998486641819,99.5330481696874
38.9646422099829,38.9341027430096,1379.0532391532,92.1066084710755,66.217225410568,96.7050565943258,93.2806719179757
38.3768994430275,38.4151526152642,1291.98843308968,92.0398784115067,65.4268161049859,106.533836509335,109.238996467082
38.9049850042743,38.8679481677546,1340.51954591121,92.0751381571151,66.4641856681448,98.7913686431615,91.9733942097647
39.2938007686074,39.4104921926552,1323.46490857446,91.9070523859887,64.772909289984,105.309446107628,105.756870720118
38.4040003680117,38.5959801286015,1342.50798679277,91.957134281147,65.5240698306768,102.147030119719,87.1356668778248
39.8530092566743,39.394526058146,1339.2664169227,92.0179840874554,65.7040728468871,102.426441945181,102.01382390186
48.1577217998889,39.5556233421514,1260.78199982207,91.633580880701,63.3047614335073,115.957563230286,103.276280454475
37.9037200303901,37.8170560558241,1260.90566962848,91.8332452443594,63.9248221262267,102.323260729064,103.889157556731
38.8275138047467,38.8275138047467,1374.36996684082,92.1534174065841,66.5943613290063,95.3890611721707,101.975937633941
38.9782995140387,38.9782995140387,1302.75082693511,92.1257497353082,66.4030131984991,112.978554016631,96.9461137045798
39.1922527044617,39.3309957119,1215.90098974375,91.8646965252648,63.7733103262295,100.426880576254,108.827927200508
38.2184931399681,38.2779822361177,1274.04864912065,92.0954195703743,65.7006145896156,98.7238492344671,107.432531391839
39.8671590076788,39.3283907283246,1207.40178113736,92.0076720935596,64.8052369456882,105.041535497717,108.31274320429
39.1968043878175,39.1367638102179,1299.67178057702,92.1069901813638,65.7732363166892,87.4261840397336,100.433095980177
38.2998920404404,38.4512727807326,1266.63233540994,91.6921908195325,63.5002621225974,109.630399511496,105.125074001658
47.7859630610641,39.2795905644186,1286.31263549247,91.8480138205143,64.5671738540135,111.017494646999,107.40792944987
38.6483319923141,38.6901438097385,1263.29054283571,92.1414187732289,65.4060909804539,97.7121574251263,103.883712244154
38.4210710246786,38.826661347912,1335.25907049864,91.9346605231125,65.108442928111,106.914943077501,103.81869270113
38.5184339486191,38.5035633566419,1292.77153837252,92.2240240098078,66.1113390920995,98.5146393581987,99.7385894389958
46.7432904312205,38.5204661398873,1273.93711916011,91.7032164242439,63.2832220888279,91.0328257065073,105.285099283353
