V1,V2,V3,V4,V5,V6,V7,V8
39.5414960875401,36.8688422733861,202.435045648346,1392.28015829826,89.7845841060763,43.9765641214146,87.7076382963152,98.4533628422597
37.2943862853033,37.3160274595328,192.457039565208,1380.27962197152,89.853256624844,44.0704616592126,83.6724386281132,99.4115342624946
37.4279711937213,37.4714958824676,185.87389937142,1509.86779553341,90.0686903353177,45.330769095825,93.2201826616393,94.7115314959364
37.1072067452911,37.1004674448293,196.242676476991,1434.2713414856,89.8350306893181,44.0885152574173,74.4696751099397,96.0245602961161
40.5755375486995,37.4691964312028,187.457566301663,1441.02054376172,89.9327317379349,44.9678021119873,99.2600030622927,105.879615334168
37.0993253193084,37.0783357518456,211.927946934064,1467.47482553045,89.7091703944148,43.515840844906,80.7941155435242,95.8022035943142
37.6934786642902,37.6921308257726,188.745304481483,1350.77587547248,89.9942543792494,45.0806935816179,93.7544406408008,107.39723218356
37.5890769793136,37.5801487738497,193.21135621311,1345.56909082775,89.7933622377771,44.033560617702,95.8577631017232,96.3985856994282
37.1650066905081,37.191564333257,199.079170417293,1368.56398170716,89.8461014274497,44.4427873756346,94.7876641180378,100.396273214101
37.3650528452163,37.4037988064273,197.089745763474,1703.60277981353,89.8571361190503,44.3363825879454,84.7169578737296,97.5094151241443
37.2884000573593,37.2884000573593,199.408630174437,1614.84252374593,89.8711462528413,43.9959461874148,83.7335650375652,102.14209261231
37.4959723843876,37.4471471315655,199.110294097303,1489.36866981311,89.8165676822331,44.2182950621476,76.6107758704626,95.0428033528123
37.1627428696114,37.1517559742727,189.366451403851,1554.88504860894,89.8604747444785,44.2401731752321,78.9406881308139,89.7259184125214
37.6933506357731,37.6671522462861,207.625249013593,1723.58669067011,89.7555126925724,43.7330059708007,69.7807402825379,97.1078130618937
39.3204566026511,36.9580699362533,196.574645905381,1765.18931590075,89.8463460168877,44.1589285421699,82.0568345985093,86.5115591961284
39.5706638174235,37.4004073793109,213.897465859802,1440.22285311364,89.8474140203151,44.7874554081795,77.5036766448277,90.8368141222133
