V1,V2,V3,V4,V5,V6,V7
36.5786318381378,35.5016805689751,1982.31227382923,121.72218015942,141.518094505235,141.024449664379,147.980452311919
37.1373595800364,36.6317490545524,1936.95098097272,121.724245489529,141.147179221305,143.186598805881,148.445969648638
35.4445823896848,36.1835640121189,2089.67742374205,121.858520766622,142.08921735057,150.096785320793,146.801350898888
35.1586834084983,35.0374901221185,1923.09307682516,121.450656012654,141.654974560334,144.4222553319,148.309096117684
36.7489511238099,36.3817354546423,1956.210172468,121.867959743416,141.105776317032,133.768179013718,147.909058324445
34.5535531048008,35.7362407646356,1985.69627007923,121.684915797753,140.588330722634,140.838659558715,147.762523637523
36.8397527963595,37.8555989678822,1916.43611287202,121.886409851213,140.937167584532,148.241680933122,147.52716363513
35.8769986063885,35.8702209041573,1879.85284122485,121.782572676262,142.002750735832,142.846782898568,147.957873474552
35.0279118739999,34.7452270168366,1901.4152781469,121.593106740665,141.019226157584,138.74383976722,148.062246526547
36.4131780302454,35.8581188576641,1913.60310612515,121.729380961339,142.54531209687,143.432103416996,147.714700922394
36.9168035322732,37.132581596394,1931.38326707537,121.829318026958,141.624545290719,132.795326393791,147.036616769722
34.885190235254,35.0347059817242,1884.17275458877,121.732776939898,141.527027167824,143.943357988565,148.017285447188
36.5508982470695,35.5820451130624,1926.8872476615,121.643480570656,141.409125347577,143.390805645261,147.897705250599
35.9604994282761,35.8339800573564,1919.04320352053,121.714778670706,141.688832979791,137.393183821454,148.433827248515
36.1263953985834,36.1587283386558,1887.34856809646,121.627935817462,142.034134093477,144.378213779244,147.718279666472
35.6468202925767,35.423296057604,1999.51114741313,121.655260658846,141.870769100614,141.179991777168,147.654655395726
35.781116753255,35.0988940248431,1989.36189071891,121.638474212549,140.713036910031,149.147769845777,147.337514613
37.2537986513398,36.8856055511788,2042.40586979608,121.856631771487,140.404267254719,134.513088324528,147.164362261704
36.2954874712589,35.8082739350676,1978.192098613,121.811595324706,141.137270573533,135.095839157219,147.987518328669
35.2604525604881,35.3905342734877,1979.02706491157,121.55829735878,140.173727545823,128.430601038869,147.063705808554
35.8692831844419,36.0065485467938,1869.22498592875,121.776894792802,142.326584429248,139.931389235178,148.658858931528
35.4610140819388,34.2784884435266,1970.07805148654,121.575419817371,141.690551316318,136.388770297225,147.876246213881
36.0792434960673,35.7485831188565,1983.93784743818,121.677316170991,140.557980841008,144.073148057576,147.533609828084
36.1942215001589,36.3306458553242,1998.38603001752,121.856752664498,141.357734266104,138.051299263414,147.52226157152
