OUR,ORACLE,NO-GROUP,SAMPLE,G-LASSO,TIGER,CLIME,POET
29.1731911179006,29.2398086041268,194.299573155846,1389.16830177081,82.6737646835397,34.1108841394714,73.7372987225286,84.5390009647036
32.2050133050674,28.6419419562903,188.738052695597,1323.773198263,82.7047554798802,34.2135904617106,81.7684592772845,96.9904372145405
28.9621722599934,29.0437073762744,193.181064035355,1422.98105055894,82.816715094577,34.9904304592812,72.3632910642157,93.8590077621576
32.3695762633995,28.9348795206749,192.747707612639,1360.60806652291,82.5206458535294,33.3446655826271,69.8398988305561,97.3715771375551
32.1360986014159,29.5653435964491,191.322110673706,1415.79028659576,82.8639178822292,35.5022636755874,75.9582238050472,97.4907217230348
28.8314967271581,28.8314967271581,190.803724895784,1639.56640259627,82.6692389866269,34.1163721187842,80.6851606725915,92.4733926229543
32.7345334975813,29.4390532254182,191.428550477206,1554.97286121975,82.7523447203533,34.8786866941098,78.1238520137929,92.5318029967449
28.9721889181971,28.9444480874195,190.412476986337,1582.43395100392,82.6488041180562,33.8220838933297,78.7485353852917,98.4062147751864
28.4661333162407,28.5434254259272,196.712767051928,1696.44276833496,82.5952957131462,33.650304744743,70.6797649157889,95.5374940190746
28.902420422945,28.9860968377929,183.025074623056,1262.4076977242,82.6611664377902,34.0246069528935,84.244602330045,95.4511983136078
28.4157252459685,28.4001813734859,190.973055921601,1484.78844648243,82.5135505741256,33.0106579475589,75.3835398026421,89.2290675234307
28.3950712279158,28.4303505704407,196.47796832561,1224.96953279967,82.5455539950745,33.6402907661655,82.2485809419413,94.4151514869429
28.6998867214532,28.6481448711255,192.107483922976,1511.24789234697,82.6877361036224,34.057552154127,71.0728192362086,90.5513370378021
28.8743259707477,28.8339406997506,179.592712216746,1345.56531415711,82.5694728383742,33.5195307196381,94.1354915328832,91.6305101064443
28.7994156026555,28.8999865458579,181.706268593494,1439.3176060015,82.5465954071644,33.2276658389399,82.5581027382239,99.4332346787378
32.542047825825,29.4548813334081,205.461141519253,1551.51842972806,82.5000939864042,33.137596108981,61.1901973850992,94.1337376075227
28.7002751945284,28.6860758948048,179.734090133903,1348.38643746263,82.5601049117727,33.3849239224449,86.5054026341581,95.7620016735178
29.1039960550428,29.1239633212551,188.744541036741,1387.21541976897,82.5791577094595,33.166309654049,71.1026147608938,91.7328976706851
28.3679354646851,28.3982268843805,197.354731719819,1335.37935461384,82.4149651682232,32.3880630886862,73.4859293574535,94.7574233483937
29.0643039500801,29.0235509191536,186.803364738699,1324.35257775982,82.6550463245015,33.9738997495006,80.4373698822414,99.8842826281018
29.5572262040194,29.5463300733178,177.917995212558,1250.38310375158,82.8901351513254,35.6028986946654,78.367039177791,91.6643874520874
32.2775542573699,28.884135825976,190.978787806123,1403.51392590839,82.5855590207838,33.4235505997117,81.6776477125752,98.008442106437
32.3602688431782,28.8542495101444,188.230147056518,1454.19250345006,82.5511925062223,33.2914533753381,75.6624518461996,93.3463376203933
28.7002053288921,28.7346467062745,190.14459961624,1395.42119449932,82.6353971356473,33.8075408951372,75.4258296752399,95.4447533093337
33.0907636225375,28.882810113433,193.411184332676,1603.42529988204,82.5995198505514,33.7384937674958,72.2729672680308,93.3973130516407
28.2613980363764,28.2422111175577,192.172163397125,1488.01689166782,82.3972948857818,32.1268731149214,75.9337616917856,91.1651565111142
28.2559822544885,28.25883985637,184.540975658347,1347.92644491099,82.5671022428358,33.0812795065412,77.874063077855,92.3924742613575
29.1173366162882,29.0465748263621,195.603840365576,1432.11796740898,82.4492442106686,32.7365117231987,84.6818972410195,95.2624811545378
29.2484941405148,29.2957859762289,178.159953793986,1330.38315538352,82.5859212456824,33.759517781758,81.7422036347573,99.6380531703922
32.0068815888206,28.771380408424,186.190087016324,1419.77168844631,82.5433526276594,32.8791034189721,81.5176795264142,96.7792389559161
