OUR,ORACLE,NO-GROUP,SAMPLE,G-LASSO,TIGER,CLIME,POET
36.9257871796989,36.963233998028,195.245576056488,1440.47511484706,89.2620497401095,43.7704396989707,96.073144204841,104.661426243966
39.3355759019055,36.3510516126743,188.923623714904,1364.25880989252,89.2594482552204,43.7552668289852,87.7784866086272,102.236606443967
36.3135726798879,36.2978166102151,194.758785109098,1463.75072065307,89.3382815995751,44.3426441212932,79.8275088122554,97.6234367255439
38.8489041825135,36.3893274906591,195.347165397506,1418.86996911278,89.0864077312027,42.9581674639059,81.7902727574493,95.4033383914194
38.2225373149143,36.4961952338886,197.517242501532,1466.83667389262,89.3889961354075,44.8007714188552,91.2838100300207,95.9946445096157
38.588548698236,36.5170086256396,201.289581596653,1685.00059448109,89.1831814972834,43.6640111466286,95.3738492625954,99.489522531184
36.0793432285455,36.1087213423965,201.041447340267,1603.41425439504,89.2751877177223,44.2075539080502,97.5405758617007,95.6616338044306
35.8371304305064,35.7816255044329,198.948509610679,1608.0459616484,89.2011691427749,43.4727610333252,76.8284920253751,95.7701191317309
38.7572506193649,36.2882752590125,206.053218996731,1754.26815831138,89.1378360081145,43.2371598332766,76.3309511468017,102.883167052639
39.0517701768868,36.1110831221648,190.637455911099,1304.56157027883,89.2443064196427,43.81142782736,88.3338727220285,86.3217523741864
35.4944212043317,35.3753038316192,197.285019757291,1540.74324126778,89.0308155585051,42.6611990181616,93.0483570148428,104.993447598036
36.0549468563542,35.9856301385454,202.875680388778,1274.35318323942,89.1249939936423,43.4590528134213,86.6645238443889,97.3775910653529
36.3688614773062,36.4213584864953,193.306374162134,1551.35838429225,89.1965158843576,43.5869151684435,92.9230411604185,96.4554294371228
35.8125975049706,35.876933951107,182.834633448835,1412.98213031734,89.1465077664228,43.3044392376173,96.5229530839551,104.656023377542
36.3575527758183,36.3460041901139,192.02473625266,1477.10333222076,89.1314432543507,43.0251985441302,78.50280591237,97.4315421020288
38.5191130513399,35.789466332277,205.965380230405,1621.37129852124,89.0632614099649,42.8092477894759,76.0195731219194,103.471614880112
35.9279271565307,35.9831936639864,183.965762923828,1374.85005781251,89.1203807900256,43.1364346807997,86.1199415524487,100.242698652809
38.2063805400039,35.8091072512647,195.046047587976,1425.96074284002,89.0860820061946,42.745331381275,85.8443105250412,103.840015467277
38.8178614389456,36.1699866411257,199.260399559577,1382.16612757114,88.9565331073974,42.0999744943268,77.7832247674388,98.8428054237668
36.2798984202992,36.2814652752336,190.970269010092,1365.65303790992,89.1973319160601,43.5505075346264,86.7859057876041,101.038816159618
38.678603363133,36.6977429243766,189.730642196155,1294.59855576273,89.3907402466812,44.5500970130187,79.9497065007096,96.2210233661838
35.8872682051596,35.8722957534018,195.144503972685,1445.88541628498,89.1371894733606,43.2339792450933,84.5525650846241,102.743523561879
35.7414862939002,35.7725849510183,192.250345712537,1481.6903027422,89.0572626463442,42.8615568867445,92.5958183224056,101.450272194688
36.1314787178512,36.0944782517399,195.919974703703,1444.72892379137,89.154639613584,43.2748720417415,91.1923295074638,102.685875087162
36.1141924970689,36.0325378313371,207.405075854899,1654.30087362546,89.1384432504769,43.3192684684095,85.2024196309084,100.303392718929
37.940011168428,36.0555231900547,200.22934855318,1546.0648914583,88.9359004712688,41.9312139519902,80.5568913907573,100.289764210354
36.2782919986594,36.3357186454765,190.894729580671,1369.78984774528,89.1168450628639,42.8273122624173,82.1775227135213,98.5102644244393
36.4625407460945,36.4740536672808,204.119796894693,1477.84188510009,89.0391308200436,42.4589729615379,72.8611882177233,95.7220792801166
35.8291396812246,35.8291396812246,181.691639102039,1385.35441133521,89.1417494567306,42.9154206662314,92.6418542824133,103.207315465332
38.6816137015312,36.0908211573451,189.132037181304,1460.10287555806,89.1082956746795,42.5520542558979,77.4221416130225,99.4420642870589
36.0819182135645,36.2347925941798,197.032277735241,1353.43243134057,89.0902673465603,43.0252332984715,84.9627110166591,96.7842248877975
36.3850972775411,36.4443645419375,198.736121995994,1354.75315614968,89.108868440347,43.0978929143254,85.4622959193852,103.265357937616
35.4026928742621,35.463558099365,199.540387714039,1404.76874290618,88.9536245822909,42.3687809022157,81.3699097229468,101.45445868495
35.4433238822671,35.4961059105265,199.844605587056,1539.5745263277,88.8846682299836,41.6633783211267,77.0397321783688,105.373858158504
36.4574409183846,36.4164895946586,196.264113998429,1406.49497380721,89.2295443019286,43.9968082401345,94.9211643706739,105.229577997397
35.747714339437,35.8085191833317,194.453246251994,1683.78795753202,89.2144790774843,43.7083531412314,86.4107361256376,99.6056214921881
36.413568097507,36.4090236362535,187.068785663151,1533.14685450059,89.2195554487229,43.5035378005296,79.8844692276412,96.8293870193128
35.6074903754537,35.5834027460775,206.935494901586,1602.99584380861,88.92640077171,42.361078597464,80.0988174244099,91.252082027257
38.4725125448411,36.3678954306506,192.806840820647,1583.00724045666,89.1952694362752,43.6771694551517,78.7383713633947,94.5307151036757
38.3157520764564,36.231321786729,206.272443420864,1391.98590875195,89.2277261144222,43.8827676249397,72.0681877208131,95.3521278429157
35.9818627611734,36.0200245078004,198.500308915869,1319.30169846762,88.9492102248313,42.0759407510173,83.6082626296049,102.512619663117
37.1189348842802,37.1723663212143,202.532912867658,1604.09286261549,89.4357533272178,44.9938374904584,89.5521919784966,104.06278234783
36.2047732952114,36.19761731857,203.009304464144,1649.54291129434,89.1578189193658,43.332604750398,85.1381501999368,100.352072683351
35.5859486561528,35.6803423070295,197.342008150263,1361.08833956726,89.1272249674375,43.0014488790159,77.7015839978183,104.057307029367
35.9297436892152,35.8583097325833,189.456334792488,1349.84596116776,89.0817468842315,42.699711601207,70.9850610377888,99.1267169375246
36.1414699818819,36.1995792990135,191.014007674314,1495.99445703339,89.1224298128575,42.9426620511117,75.5575046757623,102.094529748562
36.1725048952586,36.2287158183205,185.157753218425,1280.81760764427,89.2543931627181,43.4722574473941,84.2706346804872,103.342646813064
36.1240461099874,36.1502982530536,195.096980915337,1513.90709586372,89.1640199913018,43.3341148139685,80.6254199773076,101.600228711846
35.7219059829426,35.7953684972581,181.49155707528,1371.24104751672,89.165806873786,43.0736760325434,77.9474915855324,94.1798887714569
