OUR,ORACLE,NO-GROUP,G-LASSO,TIGER,CLIME,POET
39.7078315375666,34.800722968351,603.601612857704,92.4068164015057,62.1455587577325,96.1318582411295,104.078924655477
34.8675583205247,34.7536329113102,590.698673042072,92.3356265234422,62.3717335432405,78.8033900171685,104.348229633587
36.9583252641359,34.9495458608887,609.496785319531,92.53733412778,62.4887588926224,84.8444135297277,97.4989475639967
34.3382638168898,34.5907711304829,639.169373861492,92.2608640622843,60.8216162041849,87.7968223383309,107.666679796569
34.7986655292203,34.7630575055033,601.319694658863,92.6333477973983,63.4548661904416,96.6202040025072,106.864306557962
39.9077248876682,34.0319076134712,641.237045610824,92.3573499675392,61.4251444109126,90.1394962616774,106.51103501442
41.0877905279711,34.9524159332768,612.777353391099,92.464892430086,62.0119216757277,89.0526688034455,100.633890320545
33.9567031286782,33.9567031286782,581.380164138699,92.3390757433507,62.2551785406756,104.156131859905,103.512747508947
41.5684041863471,35.7096046720715,611.553237341846,92.2542669238437,61.5271375530905,91.3129349243033,103.435555926492
33.8792387367895,33.8244637705116,578.846919156184,92.40774314575,62.1949449979809,89.830369734681,104.798514444871
34.2571236789952,34.0120630434362,616.229039044482,92.1672243278763,60.9740181940622,92.7456139375173,107.216569735425
35.4615583829912,35.3249879498397,650.066886782555,92.2328148575857,61.4495116812414,92.716369217303,104.886844796386
34.8843104447725,34.8843104447725,592.248881463221,92.3808492691474,61.9403218893953,103.983346716477,108.803965780018
34.9328190060693,35.0217378580154,581.132399710074,92.2424181201244,61.4327000394825,92.5418263534678,106.107361563225
34.6083359672611,34.6310138896852,586.605902620507,92.257650417695,61.5887346359379,90.6884247459903,104.803477152695
40.1338391292908,34.6191659867438,614.744731687639,92.2046533777289,60.7838679165459,89.0073272096039,104.267278126382
34.7313112254981,34.6949865798421,547.311505700417,92.2069105813481,61.9326319063216,110.27368243245,107.198534614192
34.9978261871461,35.0729580633019,576.57117770085,92.2540760483522,61.603359302237,75.4925210837886,110.23578941364
34.2765759372831,34.232876774035,586.984984568717,92.1340403739109,60.9262176223631,80.2123540186985,105.568683252285
34.9162223547638,34.8781600099929,579.000777822187,92.3769848875467,61.6549275113803,90.8398345547047,98.5329556248691
39.4717545300361,34.4690094046831,608.479248778507,92.5937898910559,62.9843756977834,106.622764667214,109.213169620407
34.4529995079713,34.404955417353,588.828710968262,92.2985262642548,61.7344919922104,91.3966006738368,106.327056983305
34.3557992105964,34.3092088590625,595.643851612547,92.2335697931966,61.3938593972281,86.8988302859309,106.664769905415
40.1002394930799,34.5644779289862,586.367394412463,92.3147376726806,61.6856834690935,98.2423183809161,96.6531773810676
34.8191798985734,34.7671218122413,639.795231105299,92.3015311607142,61.54067954975,101.684441181339,98.9613232596643
34.2920587850422,34.0884384574931,588.896608652604,92.0730889333033,60.3674939535472,98.1475122903236,100.95020835804
39.8808026515125,34.7321672334646,553.528302844425,92.285988767838,61.6076795708624,92.2418687777541,112.06692929012
38.8140748158495,34.0793763886032,586.39380198973,92.1347800755128,60.8850823042645,100.042691939762,106.485064414674
34.4672730126194,34.4594996841998,540.609734098621,92.2786603947256,62.2816010607678,93.6442211575232,109.630612174919
34.4713008952764,34.3671475515381,541.907099986099,92.2570078736003,61.6219098252699,104.634096592253,108.207824099423
34.6821784567842,34.6432371977105,609.659361129281,92.2480673422941,61.4146356660682,99.233238884761,107.919778327144
34.980691717687,34.9481458381715,637.73729789961,92.2545810977213,61.5173026566865,84.7954526607623,101.463758383977
39.2705117510182,34.4595694353648,616.424303900997,92.1477597378385,61.2786429725068,97.3105468841873,106.872035334072
39.5731930499619,34.7690730768831,619.906413463054,92.00195304095,59.9434450175474,85.7906199911686,112.18634949192
34.9354501148799,34.9354501148799,577.586983101048,92.4338686635478,62.8067622509825,108.448659235861,108.528719824961
34.8040899646551,34.7269214347372,605.344677594493,92.3660946978956,61.726329179436,92.6415537672281,95.8528710313478
34.744404132028,34.808249265173,574.524203465217,92.360266487943,61.93772200389,101.627808232285,108.770904952918
34.8051368550436,34.7674215749315,647.680422890607,92.0259532232325,60.7657192012838,95.1658520959364,99.5802353710249
39.9885907857415,34.0664423130386,619.874887379961,92.3533562814465,61.6554511936736,91.6161703482939,103.367082553569
34.8061816008049,34.7315607794258,622.638427403547,92.318056443561,61.8670527792135,101.320496611791,103.678051538489
34.5572558804793,34.4607881173025,600.859567869945,92.0704105486759,60.6615644125673,90.7988318398182,104.202233125383
35.3137936891978,35.4490131877299,589.043973767106,92.5645440717025,62.5261208054458,86.406107750299,102.587263605964
40.7584666279904,34.7117372137507,622.538129752506,92.2977775812529,61.7109020625893,87.3663941654233,98.5948033789011
39.348470510084,34.2630439409041,601.618514734294,92.2666513931991,61.8036607769253,99.7215513046728,99.6875687430796
40.0383087855441,33.2822910376862,589.393718436849,92.2750878929246,61.4576404868399,100.161288711474,99.1121899856919
34.0027866945747,34.0146449519209,600.965337297882,92.3251195617629,61.8576937824973,101.114196626113,106.138366896343
34.4591186433198,34.4743708154634,576.972634889413,92.4370511882714,62.2984413145478,98.0541767446322,109.964749233288
34.8643874469262,34.8719944160035,636.874505364843,92.3012931796378,61.2708612627457,88.1172394727786,108.305828185911
34.9866983164849,34.9904791329778,553.324858930202,92.3514604359333,61.859160595462,84.8243421313799,107.773874257918
34.6544589794498,34.6437422440768,588.544126958598,92.1424130337566,60.9436087532338,97.7987638262552,107.975775845007
34.9350459394261,34.7311583670544,621.37421213362,92.1011542609061,60.3549303745916,96.2997672298379,104.848333782064
40.571537972356,34.3967366433288,564.598682029528,92.1675305403359,61.2322157126886,108.375041017628,103.735305937637
38.7181937823127,33.4121414318282,626.224523986693,92.1923465140945,61.0439232853705,91.2813680924331,102.76851223592
33.8042757377266,33.6408402669079,586.303614157723,92.3037551419932,62.007652107255,100.376689176022,106.038545625413
34.6854836099428,34.7994299754913,628.383076832898,92.4205419043595,62.3464631394191,83.3369857339438,106.410955246995
39.7621244256562,33.5200807414614,644.897708539598,92.2918626758495,61.2892327153588,82.5360229981392,102.185969784299
34.5118205950001,34.511712789194,545.967361160104,92.1613596344889,60.7089373045466,96.4332458929085,103.087787730815
34.5949907794021,34.5949907794021,651.652983193484,92.2172758075764,60.9958661987686,88.3721492855275,104.474521500706
34.5039971145489,34.4580776056764,623.18251660999,92.2066684877034,61.4977587502072,97.7209487922654,106.985239672894
34.8401812830979,34.744344694575,613.132042432323,92.3689499534964,62.1333920889403,99.1285777281195,109.018618657698
39.4332917575049,33.8259047657051,583.945389575091,92.1816902827064,61.0725137877819,87.150497518844,105.603289072091
39.1728418251469,34.3412819759865,603.06187662242,92.4179487425891,62.4987190986626,101.03388599266,108.650973424258
34.0916446629447,34.0708641737035,572.915649420766,92.1774563598033,61.5293346310682,96.3744542213963,101.410537979219
39.8091461021951,33.9361530511453,601.506677743851,92.2855872590535,61.806398473017,102.900748574812,110.165472743853
34.3061781578803,34.1062046263186,568.603268656732,92.3259786009634,62.213904626517,100.475853035963,99.1521215064023
34.3014754286036,34.363627622177,634.767278460313,92.0693283079168,60.2804513425708,90.8037595220157,106.483814334529
34.0114313145593,34.1085867326125,618.089320379483,92.2778049310433,61.1347032827663,90.1156323397872,99.4864909150718
34.4644809900246,34.7119804783566,639.116318289752,92.238098888361,61.4822188217146,97.8091409141109,98.4316668993501
34.3458021052376,34.5463109923984,616.441181048264,92.1950541985131,61.3685681684879,96.1358709951477,100.924794964656
40.7076782121409,35.1984017171153,690.297286309263,92.3498410511636,61.8058512317633,87.7310763707985,97.9998728493458
40.4163099116997,34.9002431936862,646.290713040009,92.4590861096932,62.8905174713283,96.2644000014935,103.865362161823
39.7960876239417,34.7617607521101,584.213006487212,92.1095831501464,60.7110428222972,100.394559245423,104.41379237973
35.2017005470168,35.1807378728975,593.543418585592,92.5406313208491,62.4604468615446,98.1911077832297,104.207935192784
41.2768634837738,35.2969115330513,596.75048693741,92.189307587951,60.706164439203,81.0758680175013,101.803026242809
39.1585190505697,34.203642903168,616.063741256819,92.3019913887236,61.4909327822597,92.5949483962344,98.3888567272341
34.846031670778,34.5659964815461,629.659600900833,92.400510415453,62.2321186990384,98.0334972204326,104.286707091121
34.7702737162985,34.7188440582246,626.097379844954,92.3028084847622,61.8210759330795,86.4744162098252,102.448050926235
40.7894184965333,34.4090614663007,574.238339423145,92.0511877080101,60.9531161486448,104.361104758826,106.818675195842
34.4500128824632,34.4128814659664,544.388967574039,92.1372939458915,61.0356955746621,113.647124734687,102.384762233996
33.6840004936401,33.6394247156348,596.887063828607,92.3463238442499,61.7126913406076,88.8694318964224,92.5782812605905
35.2072674534247,35.1425320089129,638.316202711111,92.3737400141716,61.5425342303489,81.9696348703081,90.8612368812531
34.9635523942795,35.0109152458776,609.822663354119,92.3407820620346,61.9443557786254,98.7523136206618,105.834790222052
40.344941163227,34.3423349970694,583.346765421911,92.1871876794198,61.2692333391194,92.7567732052706,102.488768806839
34.6288552834358,34.5902767924708,617.882330438762,92.252795860945,61.440977103556,100.281577546861,105.593718331249
39.1037091945175,34.0903428580889,599.948733334746,92.0793069700611,60.5988408625274,91.39465561233,110.23660243008
39.3607119917193,34.8342342968931,637.401596445574,92.2617765753102,61.7931817581867,90.1316978111985,107.049618785986
34.7699518361391,34.7458674915925,581.091100892418,92.195649250881,61.3317810795587,100.286193389771,106.203519271038
34.1164298548507,34.0639404332879,601.626777229542,92.2009622495129,61.1041753236998,100.826520649718,103.511949357177
40.0141477331889,34.2939310666177,586.638929677799,92.6481624767532,63.4498235327279,87.7347842648145,111.478101816132
34.4119623053395,34.1609706413694,629.329153901224,92.1160520331306,60.9200464201471,72.5037512272081,104.12448977788
40.1190479996232,34.324588184825,583.961531243552,92.2352244138782,61.227419103567,79.1448577534603,110.687170108424
34.9578336761099,34.8488225655409,591.703735503667,92.2753525971873,61.4581229417976,111.71928431574,110.109376266123
34.8826538886965,34.8580574250173,610.010138982602,92.2272095640816,61.4374046520329,101.883410876663,105.040946532989
34.177514759268,34.1790129585836,600.081735013424,92.2106570502949,61.5573823877251,68.250056556542,101.759563757162
34.0257610245337,34.0806252151462,620.120560210024,92.1998305801622,60.9502290708921,87.2289692383114,107.637527667051
34.1923601423443,34.2107832432091,586.65469941322,92.481074846061,62.4366924963661,91.7742454434446,110.483723069893
34.8621758630416,34.9279349962559,593.261490673806,92.3835240981666,62.0816968555567,102.764009848409,108.869622797215
34.517974511357,34.7276340307839,592.212774826856,92.2132939734267,61.443522136414,89.6967311611321,101.732053749474
34.9185779073721,34.893850844601,577.434461049953,92.2807589343473,61.4898981022366,97.2116040503754,105.459205239737
41.1869503185764,34.4553571012134,587.346602558717,92.2534282845415,60.9854377894151,84.9148284181654,93.520094667871
34.3911713471477,33.8238321027047,645.371101805014,92.0527305931955,60.7910234864684,93.7259529304579,99.3253576459651
40.5361166988759,34.6508292198508,638.22410518631,92.3161978363599,61.5566332993531,84.1972194152856,104.306596585471
40.0825471881044,34.5690442343675,604.626555337541,92.1478666739232,60.9744535481123,93.8551734541214,107.809643939715
34.2980314801919,34.3355672868981,609.508962495273,92.2034310020753,61.2352986288501,88.5651503618665,103.427287378062
34.6628960878071,34.6335720262968,632.107170405742,92.3742663933408,62.041763205115,97.4013643173974,107.066643484888
34.6837991368849,34.5263564562577,618.276843531708,92.0974700906228,60.209414470979,78.483567459539,99.6418495272049
34.3700079755995,34.3949870883828,572.314735292222,92.433232558312,62.4198102116632,90.5070761443118,106.261528359695
35.7107850532402,35.6845395907614,625.319274575427,92.3465989800885,61.6944305861856,94.1224966353815,94.6170631001186
34.2397335960267,34.0312051996032,560.416238350914,92.1624342034731,61.2275225780546,91.2804872393579,97.4643009533122
40.4120273416478,34.5194859337513,616.233583029525,92.0594405320082,60.6232281086121,96.3144557270094,101.381110888061
40.1401353460647,34.8235551494359,591.949864223807,92.2220307818967,61.6966987806368,94.7684931583163,105.89871891376
39.3579771081034,34.2633232456084,611.912204388425,92.2987236553261,62.0491975547933,96.1271572932983,97.5475137207031
35.5707483223874,35.5130182528196,614.463001641394,92.2560816503458,60.8058942397626,87.0738764569196,106.52971916838
34.4020262410513,34.41022243525,573.928713121536,92.2385571330314,61.1692807948466,93.1620579476831,111.215365574341
34.092150506377,34.1633684114114,565.315373083055,92.3806836697149,62.0768726801811,77.5860949346746,103.150015692994
40.9319140010475,34.8121338844739,545.450838937807,92.114992891359,60.5729740755884,103.793650434767,109.36056836961
34.4272112308596,34.3865485160424,627.471548106678,92.2971866890926,61.5960141157777,98.2405715917353,108.449104260655
34.90409662815,34.8180937294938,585.075969204034,92.0422600560533,60.3265576474171,85.3733745242564,97.6060731553913
39.9018018830601,34.3121523063987,575.643294525577,92.2467074142568,61.3098169870287,93.8017217473435,105.522716832694
34.7645160844087,34.7261938354825,581.081752154313,92.2848871878219,61.0014645051948,89.876896407932,105.255521830205
33.9902677564812,33.8586426775666,615.26827397937,92.4220820183213,62.627643527966,96.0316174639458,105.877907399111
39.6674287536163,34.2356543114289,564.262477562737,92.28298929762,61.707494992342,82.6182061414303,100.035935542755
34.2322812621791,34.1424406967799,603.927684924851,92.2673987419729,61.2650170784662,102.274137328887,107.500416683488
40.1948906486654,34.3929503033761,630.282495709359,92.3035401511313,61.6885718303116,90.178588045323,101.985837868797
35.0693493998082,34.7577192018042,572.58122162333,92.3030522854244,61.7385036431528,96.5590354757027,111.398427885143
35.1770277899196,35.1067392347785,700.656745331415,92.3878242847176,61.7527748027309,86.0051636292176,98.9590738150205
40.5392309049354,34.7505489233758,616.103986711624,92.2750242470312,61.6054898750306,89.6852972285349,104.903381981078
39.2250752098228,34.3490861254206,577.292321234065,92.0832622177988,60.6352879115372,92.9305979790066,107.601995643559
34.0283421179671,34.0426196061951,595.657175469415,92.4320492087363,62.6126313213195,96.2645933646418,104.409260736897
39.654875451742,34.5900362604909,577.50688062535,92.1622863048128,60.8483523936089,93.9895603897929,108.481136286362
39.3839429433865,34.0431732837312,647.069817176457,92.3631508722438,61.6626404959757,78.4713588432962,94.3576565929896
34.7139416475794,34.7499568127935,589.427894013739,92.4289520366297,62.1969095062165,91.81257826067,110.851573058126
40.5318035663235,34.8094537948563,560.287375858856,92.1969850997227,61.5906300412516,98.7162370603459,99.5316148816286
34.4841435942572,34.0589019747131,613.880373262125,92.3704319324443,61.7201278721096,91.1883690694335,96.2814492574459
34.691573586123,34.6853875502813,576.651026998224,92.1915877989288,61.4299450238425,107.575805153589,103.874328753032
40.1231375526335,34.0458534954803,593.029625111512,92.3494992786465,61.8721957067011,81.1974168154467,104.695025125978
34.9526976857537,35.0056653907087,627.942920068794,92.4023938004716,61.6991054088368,99.2339195093061,97.2794437574544
39.7578815879701,34.9350255092885,662.674852507273,92.199955790518,61.101229494887,86.360496800594,106.388015951151
38.9694276669124,34.2891853592138,631.961235891101,92.2549125830858,61.3215950845594,104.512348859428,104.821125956456
34.5603369438661,34.5832620019762,581.45741070839,92.1584278603629,61.4676931940037,90.661892177113,100.289430154639
34.6019391352142,34.5703238063575,607.174611769326,92.2409569948611,61.6439087867149,91.0549683898059,99.1107869035364
34.4242974080809,34.5456361773842,614.666005982942,92.2670200603081,62.1079064192162,116.018053173181,104.025580330024
35.1520511044609,35.2069500118701,685.472377462694,92.2986757243388,61.1288058564234,88.3942210882744,94.8741724926285
34.6059753394425,34.5857694124129,612.179907862042,92.1475906462849,60.8912583099781,92.1252589728538,110.41973781711
35.0704233728983,34.92411409933,644.719905185185,92.1715274353708,61.1787901204151,92.4599570179335,110.01204015627
40.620689887182,35.0623254163533,571.208705429804,92.1780008080971,61.2295712733363,92.7698662755,108.484314677405
34.1602284102652,34.4177873175182,586.076413077474,92.221637783507,61.2921246794801,88.8656626007139,111.749986773036
34.5027954087272,34.7379508371812,638.642889934218,92.0618066584914,60.3396033337757,99.2490147518205,100.837623599478
39.5688191539017,34.3646111429035,647.131777231733,92.4145681319065,61.8342977755305,88.4080840734041,91.3899181491445
34.4214850589436,34.5236920981044,621.91558023332,92.348054290927,61.9211569074287,98.7594838343172,101.204096420639
39.7526327907931,34.359747458392,609.387618627363,92.1987809575336,60.8445234178306,68.6083392716704,104.727386297982
41.8898750763,35.3958201311641,585.026139242204,92.2539956212639,61.7807763309521,98.2187399672942,104.721817821198
34.3951730231349,34.3684028638291,609.547704642529,92.2369720361484,61.4348197195342,92.3412132581858,105.389027385254
39.2502321906768,33.9970594717589,584.202924925733,92.1086420325693,61.2834863578601,96.7911035369193,110.228319068856
39.2493120640991,34.557114352959,658.416071569647,92.3359526707512,61.966781912581,94.6937738580747,106.844016093324
34.2311825309349,34.4802228506918,595.066733911617,92.3836294157405,62.6468124261979,80.3532835261903,105.155384807314
40.6907822004739,34.2672032322792,593.226076279704,92.3289228097281,61.9923553346699,100.241101178801,100.366276730099
34.2512480130207,34.3266428361079,588.547444419618,92.1932340016149,61.0899655402432,86.9984485794317,110.231880702788
39.0427859427788,34.0656573401015,609.036893625371,92.3988429000436,62.4507644319114,104.157950160764,105.395237446945
34.5756371953188,34.5756371953188,544.621480066178,92.3883577519122,61.8471626978289,82.5292325336546,105.699472637069
40.2212955950653,34.4708931466581,621.287044731287,92.3531562191688,61.9621176031082,80.729857639829,98.4690159201011
34.9320979754433,34.9230738750577,605.103379775284,92.1210617225675,61.0245504594705,109.877001261127,97.4063642278483
34.8146357274194,34.9140765601822,610.307721255171,92.1474317390479,60.5608272456785,102.375033945929,100.661684822155
34.381829540815,34.6706767053656,614.669290811024,92.3978055056456,62.7228440761008,89.0180503169833,92.9443506780676
33.6947154421276,33.5642719508874,593.419634436455,92.386675440897,62.0281951503222,91.622264512926,108.977136612866
39.6355467950488,34.4835617214149,599.562431886431,92.2296335874686,61.2646762246016,94.9912858718494,104.547041183703
34.4867678163644,34.4703558634483,664.739694304324,92.3797703294252,61.7712959872134,93.3153832476717,102.767269764116
33.9864978531396,34.0175797221911,556.2277030339,92.3890737773117,62.4168693379556,96.6335177172388,104.294486695155
35.0075849474571,35.0122295213532,585.13573450893,92.1110408843186,60.5637253074389,94.730098146726,109.275186921859
34.0943012789223,34.0943012789223,578.048843256088,92.4463255669546,62.6613759821719,99.3122540031152,107.981279875568
40.0091742735742,34.3653052877562,607.775685007671,92.2757038515326,61.3187173626192,93.7980905823976,101.665313755737
35.1775059711639,35.1801968890393,652.312782902441,92.1630938051041,61.3070842081305,95.4195316604798,97.1436611642409
41.3860893799989,35.6865983204022,616.068807459037,92.3092870768193,61.6962343374018,92.8598735694758,106.115945033822
35.1504316543651,35.1405975411975,586.389877813751,92.3871484000834,61.4758225484595,83.3863710565931,99.8873491314124
33.9472780539189,33.8521188350827,553.126007732023,92.2055166787425,60.7642474005347,94.2408878774387,107.685630751366
34.8840606343655,34.9253592030289,620.679461931349,92.5626708093306,63.0145712355538,93.9414284484511,94.2312373001486
38.8400505372453,33.7537213090554,656.688727362764,92.3442316165416,61.5688526175369,91.2306317994739,100.783367143183
34.5926215592245,34.5048362822696,573.981539519948,92.279109637255,61.5824988560363,99.8345114513228,109.341497166071
40.957457639198,34.3544625916293,561.684253841517,92.6401401089666,63.0077178347019,84.1778429536271,103.750972561409
34.6201267348926,34.6112603423116,619.603348295966,92.2826350117168,61.5664674038265,90.5483996169839,104.462626060222
35.262934573802,35.1133489238251,612.179282400778,92.3543788001467,62.3445282868269,78.823435844217,107.319864228271
40.4865550344093,35.014679618981,590.439993772167,91.9904518761558,60.1148546320123,95.7215547626246,110.480418965499
38.7289372602514,33.9946511584172,649.364937283369,92.38047113041,62.4545811973484,109.482958071983,102.061753747366
35.0093022685901,34.9838291810462,567.016071675944,92.3348089300478,61.5714161198157,91.0856305497966,106.278736504503
34.2490324968892,34.2247406788983,614.475805186595,92.1834308438919,60.8585491196358,96.7497834629616,109.014698733081
33.8016051581769,33.7925787442336,597.188193698381,92.1868740568103,60.7512902936292,90.6753364466804,104.413005934226
34.706534760898,34.8689437788413,636.246228656145,92.1172454361171,60.7317143062727,89.6183145345798,106.89318156294
42.2938614887445,35.4790564488972,599.865480694117,92.4634733006197,62.8933368035971,80.2450435734748,98.1167084282527
34.5170719742262,34.4753253723445,620.383925559769,92.193146725978,61.0324817397851,93.8514826050816,103.492454819412
34.4234119789489,34.4441069991586,622.378941286935,92.311978743562,61.8414814892861,95.1377589774487,104.924976139113
39.4009733609355,33.9007152814011,634.90315279246,92.1940685946054,61.2563987245743,94.8249800877001,105.383411536576
40.2475487194224,34.5288021187243,586.769248119797,92.092620135122,60.5126153057435,85.0809286585809,104.507245271475
34.1888765288059,34.1069411597145,595.163713709636,92.1972176426057,61.1516487355438,92.4845885291098,102.469089216475
39.925068539391,34.3312351619359,660.405947534321,92.2366176163648,61.2339350734819,97.6474413907969,98.8381275055045
40.7295362195157,34.8596440245936,590.192982656603,92.4482726096792,62.7823684477944,104.22276808988,107.698243665903
34.4504099038511,34.4674468882798,581.898628609319,92.2999285747322,61.6528542265221,100.071679442652,106.817437406662
34.6916449421523,34.5641389040459,571.181557516212,92.1639643227911,61.2129126849188,124.849787200543,103.957513676634
41.7215276107298,34.8552631508983,615.304398001396,92.0469921922831,60.6847085864482,96.8909920915069,100.895821396906
34.2563755491072,34.1557483257564,630.77603241152,92.0535913688665,60.7586061518901,90.2717828176753,103.740356150839
34.6793210171239,34.6896148949997,607.861363697462,92.2837819564027,61.8935667960294,91.3859184821142,102.190407878112
36.5628440872794,34.5343214921208,603.967065931359,92.2725384714407,61.5425395894028,93.4365429794843,104.102724517031
2.67845902347706,0.430485730907027,28.9747656187239,0.125030133898648,0.650585207696835,8.20738694320574,4.43143635742353
