OUR,ORACLE,NO-GROUP,SAMPLE,G-LASSO,TIGER,CLIME,POET
29.0133569102748,28.9664845979266,196.505772148512,1389.16830177081,82.6984568587444,34.1480623325046,73.2481214237551,84.6243398524785
31.6443870522498,28.894852623025,186.096798456016,1323.77319826306,82.7016647061144,34.1432557935281,82.4486815453197,97.0838331661695
29.1789400935575,29.152029783331,195.39299440752,1422.98105055894,82.8183844077653,34.951135098531,71.50041355212,93.2852687495589
28.8204865099963,28.7382433588036,200.0982305888,1360.60806652291,82.5426536798602,33.3311926792522,75.4029829082299,97.4025555549796
29.333616248516,29.3817176951249,194.76228976952,1415.79028659573,82.898715752606,35.5477754256424,89.0392818657248,97.5614234977028
28.8148740274756,28.7472476361763,198.035751518607,1639.56640259621,82.6461132191592,34.0344120922624,81.168592029592,92.6932116325832
28.7837059844385,28.829546345101,198.01439416209,1554.97286121998,82.7860291673136,34.9024185343781,71.9182973372729,92.3381074309271
29.6233041900258,29.6731490279869,199.347223512524,1582.43395100401,82.6347182779236,33.6961475456103,72.4192400799111,98.3499513088452
32.2806640741504,28.5259571151157,201.772994674617,1696.44276833494,82.6069395929205,33.7489985620646,70.7596152028871,96.0887743489271
28.8891768832816,28.9120467482234,180.284487419116,1262.4076977243,82.6639492211911,34.080999503559,76.4063058459542,95.3772405138941
28.6641423436683,28.5419805822268,191.572779730441,1484.78844648242,82.4883441447572,32.9039375095139,75.18796849465,89.188714955372
28.9050004145492,28.8708100868127,199.668954068634,1224.96953279967,82.56531320131,33.7503608347229,79.4997983012314,94.7195775316328
29.0805712085072,29.1140486394607,189.697684526778,1511.24789234691,82.6859512433032,34.1628962889044,82.0568393160304,90.5851915445664
28.7039790614767,28.7604197476579,181.782070220295,1345.56531415728,82.589507378555,33.4910933977623,77.1506429778729,91.6515526631379
31.5054661906961,28.749402414182,187.102793486375,1439.31760600143,82.5410481126323,33.1314755340591,73.0356319988625,99.6018756350099
28.8239725547696,28.746988425379,203.266145699022,1551.51842972806,82.5146283149033,33.2340553425608,68.2990595044368,93.3464291843523
28.827182176216,28.9077259755208,178.007041666889,1348.38643746267,82.5356138160843,33.1691880556299,82.9889676708598,95.7872561370969
28.1468096792849,28.1048800794837,190.905253181224,1387.21541976899,82.6008105814117,33.020418807348,72.6408043909581,91.8952882543565
28.7348850884181,28.6922015121588,198.741569332643,1335.37935461383,82.4165926355986,32.5613256288187,65.7416832397404,93.9033318514449
28.5009457203897,28.4511613023446,188.586801604147,1324.35257775983,82.6921516433456,33.9398405489933,81.077489069719,99.6782867430147
31.1985675927349,29.5363216663804,184.410927767594,1250.38310375156,82.8464083772668,35.3765051514805,72.7047683788789,91.3210446358124
29.2631423957191,29.3573620032349,196.949506596206,1403.51392590847,82.5849527041116,33.6126163821301,74.9874963581923,97.9969542104392
28.4674429429862,28.4816524324845,192.61595846064,1454.19250345002,82.5702325056837,33.2330536115212,86.5432884372218,93.2957327294342
28.9148205366111,28.9534113316514,192.939220077764,1395.42119449931,82.6188656596104,33.7348018126886,73.7019535685385,95.717694368041
28.6279938852222,28.5877213577877,194.821503967504,1603.42529988195,82.6225267814143,33.8513672285101,78.4765431018922,93.0681789807441
29.1411788567078,29.1610277915938,194.604966230838,1488.01689166782,82.3678073983063,32.1764198837751,79.1302536558446,91.2502842196113
28.7124622265589,28.7634704991964,189.086360953607,1347.92644491103,82.5805562858012,33.2592907606286,62.710978447166,92.6117345421869
28.7390011286102,28.7693371334923,195.146953788865,1432.11796740897,82.4652859653033,32.9545402272049,66.1856992407097,95.5358234735916
28.95982682419,28.9467503681678,183.587646384476,1330.38315538348,82.595301893068,33.4172485624933,102.015207519085,99.6467253577402
28.8010630654678,28.8323268900619,179.463707346326,1419.77168844619,82.5320367304483,32.9539344715702,75.3637122523427,97.3937269465007
28.3639305933734,28.3509903857732,194.453243414718,1308.84837847777,82.5575338021833,33.3510239946679,64.2608921245484,96.7389757940434
29.0038335159481,29.0544206437536,197.250276929496,1325.55532582587,82.5553701721489,33.3965183737052,73.151063083814,90.9192130205452
28.7675395672692,28.770188182958,196.753150303647,1351.16688607813,82.4367529723396,32.7403594584034,85.1723635109468,94.3446058905712
28.0048348888713,27.9745092199746,192.243696122934,1483.67535559446,82.3313610911274,31.7597728283634,70.7988536704041,90.5348470874685
29.4474168749154,29.423449335066,193.366571535884,1357.09481336674,82.6831408122806,34.4113168541685,96.4417183372774,98.078538654909
33.0804114210683,29.2306920121038,196.38226474999,1623.25006686522,82.6797272842066,34.1520169009278,73.2805009627617,86.5148772919545
32.0006539958034,29.1298562920215,191.785477576477,1476.73000812193,82.6815060537482,34.0986643049655,79.8293935644652,92.7076586462522
