OUR,ORACLE,NO-GROUP,SAMPLE,G-LASSO,TIGER,CLIME,POET
26.8781763186788,26.973316529675,100.127697684859,373.185070692003,93.4190284005771,88.0569012286756,93.7282459866016,112.557540162498
29.2561559617,28.90667676416,95.2328442039153,353.248271989439,93.6709939662446,90.5019670580816,91.1108194503849,112.61744031544
29.7613781433423,29.3162941696636,95.7150121245363,371.970190455402,93.7442898751816,89.4715358844635,91.2923005392933,112.605933561369
27.8885188134269,27.9211849526168,97.1562212767088,356.931781076062,93.5734506018519,87.1111732964459,91.0035776997452,112.565614956805
28.2924152289226,28.1369858718156,95.6291277222755,379.291421644113,93.6298181893883,91.5070863542354,103.881440902595,112.65180376987
27.2987973217061,27.1647258262098,95.0296641528923,369.706939968506,93.513327292413,88.0303131429947,91.6278110931182,112.495285288564
26.4439210449327,26.8056284681206,94.5717761869344,403.658129011541,93.5091614158543,88.6617874533289,92.6015254854889,112.545514511782
27.2234233948346,27.3462656060804,101.043118029716,410.951286562394,93.5216330852514,88.7273548358008,88.5342490641321,113.145895672588
27.4915660424374,27.8015288460774,99.5267114619505,354.774323806064,93.5237292605364,87.2216321386715,89.757204863566,112.359425024653
28.2526435150296,28.2497077659671,93.247288056271,356.226288205659,93.6117464002371,90.2718821340267,98.8697325369676,112.87656259064
28.4095542433891,28.5534508285653,95.2559419321678,355.955955801407,93.5707201301394,87.4149013491046,93.4153691187897,112.287650537361
27.4107969463813,27.2774184283825,101.47318147963,388.006726599872,93.4678948813766,88.8907518329143,94.6698192650069,112.637639786705
27.9252174163159,27.8691664005163,98.7091462540446,371.827777833011,93.6118631445715,89.875604053468,93.0477262429835,112.091138669531
28.0641293831551,27.448194650063,91.3835224663757,340.358964578876,93.5225163902016,91.0722585417786,90.639764509405,112.496562913024
26.4162332743736,26.510288497063,96.6476982287364,359.880880787481,93.3823902032431,89.845905005593,98.1865705616957,113.149111213022
27.7088739819595,27.1634337760696,104.80201110319,427.391036005748,93.4848003361669,86.2432206579662,95.332802922447,112.772330203294
29.2809007580678,28.6602522407141,92.9349925588536,374.855047349783,93.6272808557946,91.3914614163179,94.2142066325094,112.451904580804
27.4860589052943,27.0285785313799,96.9728043279781,373.666404568222,93.5019889592293,88.7632276876441,96.1219458186402,112.52605880063
27.1178854671234,27.3673834461176,100.290409758168,373.242507497122,93.4399871836663,87.515928219676,87.2463461120174,112.382663533854
28.8440617921245,28.9309001664091,99.6742256026083,367.337945780621,93.6620153535302,89.7703034659408,91.9502514248995,112.73131747467
30.9648056865692,30.4204443135918,92.4360480172689,339.256869997686,93.8425518105883,88.9011757860883,96.0420802198258,112.508491302228
28.834540355493,28.1576137868786,95.2381081632356,374.863995500322,93.6224745741576,89.7701200775249,94.4719435012694,112.732608571776
26.8600331206895,27.0510140318264,100.353296002579,378.356619733163,93.5125340473625,88.8510873033908,95.0217870940091,112.421817765168
28.0800763086788,27.4347486149857,97.7516248272962,398.743318476687,93.5387600558954,89.1820260522468,97.0669061834207,112.592210908426
27.577378759992,27.3728879713846,100.448160445244,373.331988133202,93.4869139175365,88.2970164277507,98.7704092009284,112.479460106022
26.6353692009635,26.6818727381265,102.49016341253,403.981062693214,93.3951112791171,88.1207851831169,94.4229708011979,112.270902620698
27.3767322745695,26.7091770869907,97.2334170789784,389.252915894983,93.4233094403184,88.516327458802,85.1296651120145,112.864542276806
27.501608876204,27.1977436265876,100.114752488794,376.84842259574,93.4624739288765,87.96153849875,84.5872136381466,112.375516941208
27.1614392650151,26.9951934118695,93.2529316318962,388.899805738066,93.4246012543133,89.6807335618514,101.629435495367,113.391359658375
27.2231296924006,26.7698402614329,96.7710245917897,380.475637252896,93.4351391548472,88.4879453495831,92.655300838566,112.947708186093
27.8884229363386,27.6001669715269,94.5557398377458,395.696413589581,93.5831979655443,89.8205299124294,87.9665741448637,112.649531041753
27.7670320066473,27.8071645352407,99.028689038287,371.106172502257,93.559854861488,87.7212893492064,93.1886486966333,112.332868069794
27.4949211575855,27.6780667997645,98.1972701811945,381.091017240642,93.464956935764,88.9810319268122,98.4270004624018,112.362266722458
27.2339187404892,26.8148354150434,101.872852431741,406.546556754355,93.3871141551042,87.5184478695514,89.1879841475918,112.061561220001
28.0101243534829,28.3259571023932,96.0708632875862,356.513154422761,93.5939765610198,92.3748925484338,94.620217486452,113.081187918872
27.8230235480993,27.706914706382,98.8948468623819,375.128601601887,93.5696485677211,87.6945749147683,90.1724981100599,112.462570967367
27.3329129835743,27.4076728406404,100.431683115038,393.244560544188,93.4777328139841,87.7813305749735,93.3013566951665,112.902595591969
26.8566554618943,26.6522898520043,101.679384093483,350.843583820707,93.4256445530328,87.0771041886114,91.368547776129,111.345895066251
28.28188493376,28.7515655295788,100.745707308001,389.830178215511,93.6175457221929,88.8526580058905,89.8274680938583,112.373717819194
27.9128768219995,28.015240439205,98.7182895347326,398.13614631233,93.5564141111076,89.626712592418,97.0081263652828,112.726745582358
26.9537963016878,26.9028805280821,100.404463159624,349.045721740128,93.4331650807192,89.2002645131503,93.6969048328185,112.677248285095
29.0648306010578,28.5688901718646,95.9750125411659,364.067116663926,93.6569242690135,89.4835258806099,91.749019486899,112.483928185855
28.5533443950312,28.0319415294196,100.268432054887,380.464829793309,93.5431891942132,89.2229482033567,90.6502734511917,112.883597812717
27.5105309854881,27.3806365931185,95.4902969668711,363.900907002646,93.4956969616522,88.6156530000965,101.503108100551,112.364112556938
27.663193169685,27.0601987589905,94.3879823694648,358.602584713574,93.4383919650503,89.168804800584,92.1428255098117,112.423800879076
27.5235873612759,26.964690113307,93.7686923170452,380.648396601049,93.4246175352112,88.1421209182802,97.2052545710511,112.407501716136
27.9763122291566,27.6552531531607,94.2284907173913,359.921999046266,93.5574814978757,88.4166813277171,88.4175329444264,112.308385020735
29.203182665864,29.2975500308246,94.2196646531418,346.553323857185,93.698914286457,89.6816066293739,91.2985250812537,111.947589603508
27.7866594479799,27.2394770528782,92.5727752758821,362.646493377106,93.5337593959071,88.0076878839646,92.6383995975458,112.956150971318
28.0415867879692,27.1885954312846,101.439693746831,383.601083790802,93.5000366935061,88.9604269263832,96.4143176392195,112.624914089795
26.5924407302628,26.4737638669723,101.065624357437,367.473464130902,93.3773776319051,87.9392117745264,95.1768318649038,112.701785932244
27.7964681024541,27.6299785319109,100.220638822585,397.589646307603,93.4667152872537,87.5241156151123,88.8972891725534,112.072152723981
26.8906706109957,27.0053341490014,99.9393743878135,384.606247257065,93.4030171772594,87.5266491236128,89.4991710036994,112.794581691944
27.5054122051534,27.6758540940615,92.2376067591487,375.744752720454,93.4845380970002,90.2977716601409,89.1278570422247,112.323478395061
28.0962919812178,27.6270461993013,95.7024924681998,371.134703550752,93.5020501479278,88.2486960491815,93.984995498575,112.237905550177
27.7771597323591,27.6143032956768,98.6887896895463,354.885986898613,93.6011404104395,88.0359657953977,89.1672959092728,112.169050092097
25.6436718100097,25.5741114301757,99.5897270150619,400.828039849515,93.3551622161753,90.1477862765823,99.0156741977436,112.710233530587
27.449749584131,27.6198548752253,100.180304029554,363.914441609566,93.4905678102972,87.383867886965,93.8899437098504,112.206089954386
27.5887624677741,27.4501992180012,97.5431159130818,402.548892882354,93.4935933883881,86.885043564034,95.6386874316392,112.922411150977
