OUR,ORACLE,NO-GROUP,G-LASSO,TIGER,CLIME,POET
38.7107752949573,38.6684261564339,1552.19251854692,92.0394595252504,65.5770227863891,105.28576234989,99.9421033956596
38.0402986417972,38.4104268938515,1349.33771290091,92.1966381452649,65.5029871630416,94.1178658956943,102.560641013929
46.8085441825535,38.718640206046,1616.16297528508,92.2533396632217,66.5335259923554,102.546067318349,103.090185517171
38.3658694682716,38.3454923854963,1420.62603422338,92.0442494176989,65.2576980646699,92.1515032952922,94.6866420803285
38.1186592549418,38.0668556585344,1464.78965739875,92.2627778080776,66.153503730096,90.8157048335222,103.631395883968
38.6777519825174,38.6314446760469,1391.05217739729,91.9957107488919,65.2671663292963,94.4728777271357,103.832474085556
45.8433857617263,37.6280937551821,1588.78897163729,92.1010499013198,65.7585882366122,106.283740580926,100.952210614729
38.5735010369308,38.5296416834123,1428.35928256253,92.1380908712524,65.2842410645302,85.8752937017649,111.520223647988
38.2238906342341,38.4086409244289,1477.95447713299,91.9462500663221,65.2375287782318,101.756857214238,101.029493209757
38.7893747208833,38.7952012564359,1397.04795545035,92.1380249393202,65.57326489088,90.9229336264294,95.2775716284409
37.9196898114155,37.9162670642403,1593.04607102802,92.0031099344485,65.4779420272645,107.345122220412,107.496309012533
48.2612948828499,39.5768667177158,1637.18344295383,92.0321143882529,65.6281623475031,93.4571773816089,93.3337878206052
38.1048457363879,38.0998667970563,1492.42055709204,92.0916097082513,64.9303215918764,96.8893633835108,89.87741897915
38.925524469536,38.9920966495909,1512.31061691975,92.1023682277751,65.3129165631655,103.157341930622,103.395456639164
38.962345978653,39.3458964429094,1438.97173235509,91.9577311313501,64.9784648516108,116.110401409825,103.646110366448
39.1690525026397,39.3437335459431,1490.42281517961,91.993345373319,65.1437896285487,91.1527295954867,100.242550836202
46.0904094709889,39.0821267838628,1226.13576058155,91.9876460678243,64.5780298002626,97.3163442203767,98.9489754393222
37.038270717975,37.0141612612498,1271.51684035009,91.9780305869448,64.4751919611548,111.686255756597,94.1427846672781
38.8164416103651,38.6960723073188,1287.61457668647,91.7928075426999,63.5989435324807,109.333736162364,99.7997443193076
44.957373352018,37.7431190325337,1483.6929837155,92.0886933215907,66.0636216619961,112.274137089537,102.633675957087
45.2730918768733,38.6058242911229,1775.59647017301,92.3102977654096,66.5299202974739,88.0416185677644,99.0949804331467
46.7990378203885,38.6876436909759,1408.01571079882,92.1629813122377,66.1275721660462,106.371472734878,107.702729057254
38.8750320546019,38.8750320546019,1375.07561669192,91.9274679881169,65.0415887963207,108.93258106152,100.718673990022
38.6898537647233,38.836202449931,1413.22742178298,91.9312160492713,64.5240072066307,99.4771878338663,105.571185419838
46.3865734329193,38.0851372498359,1474.26539361223,91.9738674283841,65.0150469185732,81.2654622047225,101.660962361107
46.8057631368985,39.050977912624,1564.87156570277,91.7980262441596,64.0549019195696,108.592495228988,108.632675732094
38.6858210674315,38.5187807110367,1489.53732719899,91.9621232564621,64.5569241128581,88.6752626670103,107.578179156045
38.9145413823175,38.9023445688814,1369.84841256607,91.7523721355808,63.5679174888468,93.2529860955476,107.908078403255
37.9954676120091,37.9783418226765,1336.14141468328,92.0068134511368,64.1043355878842,89.3415111668912,113.258291845205
45.0205861007579,38.376061411495,1237.93746266079,91.8782907001431,63.5457879512931,103.342234643425,106.360187492281
38.7883582924477,38.980188354973,1369.17296471007,92.0448349157553,65.1555962790913,86.3604425690618,95.5882007344292
39.2580094889133,39.1900582237896,1494.13623646518,91.9646194580236,65.3425039945217,89.6537367625519,95.0311356221807
38.8494623229284,39.013833180708,1437.93869459702,91.8415384713233,63.9008924375483,92.536419450292,103.26751854231
39.9867491685459,39.8346448284616,1532.42551032096,91.6740938402613,63.2413236538013,99.4481672247705,108.77162260464
38.6890314338456,38.5334643659079,1431.81377783807,92.1557868436634,65.7633370372655,107.200725151471,105.457202959855
38.6847876818508,38.5710545648453,1390.42646248639,92.1899369187932,66.3015310927217,95.2362715050452,94.8909122870476
38.9353264791114,39.120941082247,1439.61774483799,92.0058825162809,64.8643762046842,95.5932421278626,101.613100360871
