OUR,ORACLE,NO-GROUP,SAMPLE,G-LASSO,TIGER,CLIME,POET
28.6391424397185,26.4444380004974,104.055568978118,371.12022978504,80.6370957720687,69.4864007901871,81.4546631865728,118.444621186141
27.6628529142751,27.6628529142751,99.7793438948994,357.264887669351,80.8713903426564,69.7266814740134,76.5917320024031,123.266566491389
27.6595327547942,27.5932031947699,99.9260017541299,366.40050923482,80.9350166312481,69.7773313400237,72.4131809933538,120.480732784794
26.0584888325306,26.0584888325306,100.959697566477,362.767182250277,80.8522285894357,69.1888912024164,77.0100632400957,119.596604658205
27.0008821968023,27.0008821968023,101.994862328982,374.868387148008,80.8499209594222,69.9687844529462,81.1765768581539,120.798828616417
28.3676747017618,26.849685620639,102.365884782834,377.97752427818,80.7315311158102,69.4950867998674,77.965401232838,120.09662912275
26.0767192970186,26.0223329647039,96.9787583511044,407.817574008965,80.7727342419902,69.6545180042184,84.0023651193817,120.100472075205
26.4707960762947,26.4707960762947,104.043761014127,409.570743993914,80.758073525326,69.5273364031634,71.3404550168543,122.982008300159
26.1061970554796,26.1061970554796,102.859724731432,357.098750375405,80.7431365179441,68.987271217442,74.2970353114621,119.956688947534
31.5650822727078,27.6943584224299,98.035884532357,360.649217743438,80.8062250510453,69.4825085782234,77.855900995556,119.46807705189
26.9956874766875,26.9956874766875,102.169040914785,362.280517633456,80.7406736339743,68.5885744378026,74.830053994544,119.212979661001
29.4340722261603,26.1232526443647,106.117534018647,376.575735941291,80.6856850526162,69.3968959421617,82.8519412195403,118.831065449819
26.4249038251447,26.4249038251447,100.238724390922,380.165017989163,80.7926634210752,69.3920435614769,76.4613527116668,122.558497624907
26.6209586745785,26.6209586745785,95.5408038889328,338.776611429466,80.760882375563,69.6811777157978,72.3959549808568,120.174579892085
26.6133505344764,26.6133505344764,97.4630818230772,355.323177744536,80.6517411035294,69.428892402462,74.3291639396719,122.64613784266
28.0343425768852,25.9029220762742,106.244516437857,421.848888558206,80.659246897836,69.2778539262872,79.9226715119328,120.560156078724
26.988795437892,26.7717308474896,100.468657263054,378.775606711392,80.7787977037341,69.605767649536,81.2204641032889,124.298121473816
28.1746672811996,26.0659672231132,100.011451745188,371.960869299026,80.7544100415292,68.6084275348588,74.974885561522,120.701119967804
26.6355357312822,26.6355357312822,107.670519877128,373.702056931475,80.6504099397374,68.6697890083198,73.5273157454588,121.792357361461
27.4037857107126,27.4037857107126,101.640259711109,368.308332002435,80.8317034510399,69.4006371179179,77.7697998990309,120.641399834881
28.0175386140669,27.8703041977236,97.7434411472533,350.508500932978,81.0162130944387,69.7631998527131,71.7223277591237,120.303906073093
26.7318460591441,26.7285853131726,100.52124651279,385.104372844087,80.8435954534511,69.2184377549191,70.6290935557697,120.116391976447
