OUR,ORACLE,NO-GROUP,G-LASSO,TIGER,CLIME,POET
40.8930049947887,40.8930049947887,1235.35520779838,104.600947390329,106.387924068872,121.446142850613,96.4808035939507
42.1359836879431,41.8919655023845,1254.78796301665,104.901596884372,106.081051719553,109.253494868062,96.5703154627807
41.1439353067349,41.0006782380406,1255.78600207036,104.959636812978,106.777706952744,119.360555833156,96.2980742274769
40.3833901404978,40.1244250917073,1335.6006136791,104.798523177282,106.345295879245,108.946992905705,95.8500715839659
41.1778145486178,41.3608074011546,1235.01247278615,104.888744103871,106.837038910218,124.076100354022,96.0592469087366
41.3024427320857,41.137920193722,1312.8450069771,104.725087440299,106.281788240129,118.227519139107,96.446061375403
40.7466759291483,40.7466759291483,1306.41581683617,104.750451290846,106.795330043601,123.304109612251,96.3990993003344
41.092946095014,40.3349508646459,1260.64015978662,104.762493978626,106.138340019468,115.318854041289,96.2679691816618
41.5781170726084,41.5781170726084,1283.31696862987,104.685764517634,105.612223063242,112.117081811576,95.9702183846912
41.3629759225937,41.0477855960169,1242.46236871873,104.826802933365,106.562438311966,126.462954748696,96.5593988727132
40.5995133708048,40.5995133708048,1333.73926933698,104.747367210935,106.512032441686,116.738754903113,96.2104527453837
38.149061668316,41.0320154752219,1309.37280504992,104.658818506514,106.047079531304,113.360450705982,95.9386280359627
41.2356373043803,41.2356373043803,1241.3597307055,104.785074311466,106.298832606422,123.735290636438,96.5625584903358
40.0726280354845,39.7740772943862,1251.18291931751,104.756815156876,107.048052844256,116.602946900122,97.144964464572
45.0628735483951,40.3098644428179,1244.62038355641,104.632971765007,105.843225359118,119.922092581581,95.9497746068004
40.5260849528353,40.5260849528353,1303.87150471198,104.599065419325,105.870080380548,114.770853949596,96.0249046740771
41.2057991042347,41.1672247971807,1206.35469056653,104.753440687508,105.862267021719,125.635689396773,96.1997729010732
40.853773346824,40.8287238283638,1237.01522403334,104.702711906807,105.724423737153,117.698845152275,96.9391503158714
48.0071201079907,41.9401599511352,1259.40291822524,104.615157469203,104.81597262115,121.553697813912,95.7707870370067
41.7139194961154,41.7139194961154,1279.45598436566,104.834317017535,105.937692234196,126.976074164965,95.8126627750175
50.9413986465636,41.7430182342593,1304.79158784549,105.057876650577,106.777318887752,127.928597946221,96.5895211316737
41.363169489155,41.363169489155,1259.13896948999,104.824606548076,106.280545182616,116.957189696546,96.5336987890334
44.9616819270292,40.1378973952916,1299.77181182345,104.650875907002,106.699822409194,125.952892113139,96.9269076360578
40.8971172810623,40.8243917519209,1297.43208617526,104.62410556441,106.070339773353,114.634694037944,96.4057789195657
46.7567493285051,41.2819444706569,1266.46064537879,104.637896670657,105.745146599911,115.915649827003,96.2442907667562
41.1680546288623,41.1680546288623,1225.48021180235,104.530581118086,105.373556325401,110.272247500642,96.3116875361791
45.2781400079766,40.5341064543803,1206.31550059391,104.600021028064,106.019328878198,121.447781927,96.6225935747035
41.5215553539982,41.1393433727207,1259.7378782935,104.500831434576,105.190950855848,121.92219229654,95.9139421088845
40.2018481637878,40.0652555857668,1179.06430308719,104.544592558228,106.174598187396,135.759138472465,97.4048372765489
42.1333407941539,39.1872750622264,1177.98974934644,104.600383349233,106.006133877273,122.73376677504,96.5018652166638
41.4218351316687,40.9915958015492,1298.74619551866,104.74187531016,106.155578023355,118.735286301685,96.7564958866475
41.429203544685,41.429203544685,1318.50442765017,104.713638074593,106.046555109434,118.276834623678,95.8879119527418
46.0461627670872,40.5017347279634,1259.51503733712,104.575806152446,105.504186917001,111.445473977553,96.2238502542085
47.0149543420052,42.241499419275,1256.56396532778,104.481080133916,105.021531896216,124.575514481986,96.3754977226181
45.3722417430774,40.7889193490994,1238.53879473824,104.783207897228,106.440109368264,119.177799599467,96.5178484263179
42.4166906229253,41.0367337578286,1332.94221445515,104.792431653454,107.32731808814,117.669398427686,97.0206529328158
40.6195247061545,40.4822088374748,1246.12135418446,104.718646790904,106.183082623671,110.095712714645,96.759163696077
49.6454295567642,41.1852350203214,1326.6148201503,104.516636280809,105.522849488965,122.473493000732,95.1588729669879
43.2498464348524,43.0658361809273,1328.8699292119,104.803390936761,106.585101041584,116.352551402053,96.4407341544691
47.1546136022211,41.5978103008706,1280.39087818741,104.778777494665,105.879830258168,120.3017120427,96.3768791875101
43.4404551266033,42.9392293625012,1239.93604865423,104.603220407108,105.416331003862,108.439153135893,96.863156612604
40.9562419089617,40.9562419089617,1344.03260619503,104.912062863259,106.803098952685,115.772543693422,96.2633408724579
42.330299726727,42.330299726727,1288.96695682705,104.800954800502,105.910682964651,126.292830713631,95.5917620131505
41.6753113933111,41.1989829298505,1258.05929157086,104.689041090308,105.981017369585,125.720786749827,96.1057593909827
40.9799846552732,41.0807568774597,1285.32981078583,104.671461155807,106.373619235542,127.841249970927,96.2229464466998
46.0720992115253,42.4154435886538,1218.84296464369,104.587223613883,105.381680381172,118.216873951227,96.6022622976523
43.310739511685,40.4304391520418,1232.04102024806,104.890168076105,106.778609176666,118.25041514506,96.7562944018225
49.3367701592167,42.580931444156,1310.39100825736,104.929751604738,106.081837958824,117.882815420087,96.3120786059622
42.7868094509017,41.664073834874,1217.50314127726,104.702647552397,105.977734602838,125.118922170732,97.2021491446528
42.605660061557,40.5084636073415,1298.5115931041,104.72862360891,106.166799857159,122.158570408648,96.519351010293
41.4950813705318,41.4528647504464,1335.9357430702,104.550519436175,106.160277073642,112.414323254358,96.7050685644902
40.9920521500493,40.760579285302,1276.77009706641,104.605752080639,105.915133893027,121.10464067664,96.7035997081097
40.6904414992924,40.6965501331345,1263.76301574437,104.514413253048,105.367343583555,115.056034027599,96.5381389422527
40.9552434768791,40.9552434768791,1215.12058715102,104.685142076461,106.303290805468,134.113647552637,96.8496607000396
42.6933844678892,42.3682866224852,1297.16579956168,104.760942290221,105.545104180793,118.518374893331,96.1609188802545
42.2347299208318,42.1294469118358,1319.46987772571,104.781436682568,106.029009197113,110.658441855609,96.4702709079258
40.5185651667811,40.1579200219457,1167.04422240934,104.561896375324,105.760361805048,124.886998730533,96.3573360360235
48.2258811116035,40.6947891854006,1345.57786901218,104.650547255319,105.953608318028,113.028414345417,95.701635643191
48.7749603071453,41.1075503301419,1314.22946053342,104.701564544105,106.207975613871,109.143042948845,96.7682441916898
42.835207522763,40.7399546890188,1277.74311409327,104.823717960608,105.889332612929,111.278812566941,96.2901648053671
40.7700079829462,40.4150109538845,1253.66088377773,104.585500697217,105.788956931498,126.889539831002,96.267859465656
45.0033054645206,41.1664924711495,1260.24100535331,104.751557578258,105.67708466548,116.175385804842,96.1842468166521
41.7056929788683,41.7056929788683,1260.26888742997,104.653354953091,106.151510860629,117.908980878373,97.0056304219278
40.3200807778833,40.1667176817387,1279.54676484518,104.614907706924,106.018784592823,117.695516826448,95.7499011982763
39.6473659149545,39.2830208772563,1186.04590343678,104.618275293589,105.860976197769,107.997744115735,95.9305678870805
44.9838510993407,41.6880214271167,1288.08710673804,104.621669639792,105.196181955694,128.103072575291,95.6430101734348
42.5224068556591,42.2975747000651,1287.34716633494,104.647909020084,105.60310973223,130.603580378337,95.730044648006
45.9957573014092,40.8020791350823,1304.84336254941,104.620189428409,105.749995176055,114.27304071631,96.0990779404177
42.2120743065475,41.8986216461334,1332.20050546639,104.704355211867,106.020135915214,111.102108448168,96.7512180000089
42.1375964939066,42.1607475379774,1388.30209956566,104.8917329669,106.399429600697,111.593620940853,95.4047463175086
47.9794749244974,40.2804243223468,1311.36643053477,104.75223936609,106.834652191813,134.248989686228,96.2349797703329
